CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,24.0,20.0,0.0,144.0,,,3.9,2.1,2.0,0.0,5.2,4.5,2.3,0.0,0.0,0.0,199.0,201.0,
2,22,75.0,32.0,30.0,0.0,144.0,,,5.4,3.5,2.4,0.7,8.5,4.4,3.6,1.6,0.0,0.0,210.0,218.0,
3,22,85.0,32.0,10.0,0.0,144.0,,,1.6,1.4,0.9,0.1,2.5,1.6,1.2,0.7,0.0,0.0,196.0,193.0,
4,20,80.0,32.0,40.0,96.0,180.0,,,6.7,4.8,2.8,1.7,9.3,7.5,4.8,2.4,139.0,138.0,173.0,171.0,
5,20,85.0,32.0,20.0,0.0,144.0,,,3.3,2.2,1.8,0.7,5.0,4.3,2.0,0.7,0.0,0.0,195.0,199.0,
6,18,75.0,32.0,20.0,0.0,144.0,,,3.2,2.5,1.6,0.8,5.4,3.6,1.8,1.3,95.0,93.0,125.0,127.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,0.0,4.6,3.4,0.0,0.0,7.4,4.6,0.0,0.0,0.0,208.0,212.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,90.0,90.0,122.0,123.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,4.4,3.6,0.0,0.0,6.7,5.3,0.0,0.0,90.0,89.0,122.0,123.0,
10,10,40.0,32.0,30.0,96.0,180.0,,,4.7,3.9,2.3,1.1,8.6,5.4,3.6,0.5,117.0,116.0,152.0,152.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,59.0,56.0,90.0,90.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,7.2,0.0,0.0,0.8,11.0,0.0,0.0,1.0,0.0,0.0,199.0,210.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.6,1.4,0.7,0.3,2.3,1.9,1.2,0.6,142.0,141.0,172.0,173.0,
14,5,45.0,32.0,10.0,0.0,144.0,,,1.9,1.3,0.6,0.2,2.6,1.7,1.1,0.6,35.0,33.0,65.0,68.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,55.0,57.0,89.0,90.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,5.9,0.0,2.1,0.0,8.6,0.0,3.4,0.0,71.0,71.0,102.0,104.0,
