CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,215.0,223.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,2.0,0.0,0.8,0.0,3.0,0.0,1.2,0.0,0.0,0.0,202.0,220.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,0.0,0.0,4.3,0.9,0.0,0.0,6.9,0.9,0.0,0.0,202.0,204.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,138.0,138.0,169.0,172.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,0.0,10.4,0.0,0.0,0.0,15.6,0.0,0.0,0.0,218.0,212.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.0,1.1,0.0,0.1,0.0,1.4,0.0,0.4,87.0,89.0,119.0,121.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,201.0,210.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.9,0.0,0.0,0.7,4.4,0.0,0.0,1.0,84.0,84.0,116.0,115.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,0.0,4.1,2.3,0.0,0.0,6.7,2.9,0.0,85.0,85.0,118.0,120.0,
10,30,60.0,32.0,16.0,92.0,172.5,,,2.7,2.2,1.2,0.2,3.8,2.5,2.3,0.9,112.0,112.0,145.0,145.0,
11,20,65.0,32.0,12.0,0.0,138.0,,,2.0,1.3,0.9,0.5,3.4,2.2,1.4,0.2,54.0,57.0,90.0,87.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.8,2.8,0.0,0.0,6.4,5.0,0.0,0.0,0.0,0.0,212.0,221.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,5.7,3.5,0.0,0.0,7.6,6.2,0.0,0.0,148.0,147.0,182.0,179.0,
14,15,10.0,32.0,20.0,0.0,138.0,,,3.3,2.4,1.3,1.0,5.3,3.8,2.4,0.5,32.0,31.0,64.0,63.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,0.0,0.0,4.8,0.0,0.0,48.0,50.0,83.0,84.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,63.0,65.0,95.0,97.0,
17,5,30.0,32.0,2.0,149.5,230.0,,,0.3,0.2,0.2,0.1,0.5,0.4,0.3,0.0,147.0,145.0,177.0,180.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,0.0,3.0,1.8,0.0,0.0,5.0,2.2,0.0,76.0,75.0,109.0,110.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,0.0,0.0,4.7,2.1,0.0,0.0,5.9,4.3,63.0,64.0,98.0,99.0,
20,45,65.0,32.0,9.0,92.0,172.5,,,1.6,1.0,0.7,0.4,2.5,1.4,0.9,0.6,114.0,116.0,147.0,149.0,
21,45,20.0,24.0,11.0,0.0,138.0,,,0.0,2.4,1.5,0.5,0.0,3.6,2.7,0.2,0.0,0.0,204.0,203.0,
22,45,10.0,32.0,18.0,0.0,138.0,,,3.0,2.1,1.4,0.7,3.8,3.5,2.3,1.1,86.0,86.0,120.0,118.0,
23,55,5.0,24.0,29.0,0.0,138.0,,,6.6,4.6,0.0,0.4,9.6,6.7,0.0,1.1,55.0,56.0,90.0,90.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,140.0,141.0,174.0,174.0,
25,65,20.0,32.0,6.0,149.5,230.0,,,1.2,0.7,0.5,0.1,1.4,1.1,0.9,0.3,153.0,154.0,186.0,189.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
