CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,149.5,230.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,148.0,151.0,183.0,183.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,40.0,38.0,72.0,72.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,5.0,0.0,0.0,0.2,6.3,0.0,0.0,1.5,106.0,104.0,139.0,137.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,137.0,137.0,172.0,170.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,0.0,0.0,10.4,0.0,0.0,0.0,15.6,24.0,23.0,57.0,56.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,89.0,88.0,119.0,122.0,
7,20,50.0,24.0,5.0,0.0,138.0,,,1.4,0.0,0.4,0.2,2.1,0.0,0.6,0.2,70.0,69.0,103.0,104.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,0.0,2.3,1.3,0.0,0.0,3.9,1.5,0.0,82.0,82.0,118.0,118.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,0.0,0.0,4.5,1.9,0.0,0.0,5.8,3.8,85.0,84.0,118.0,120.0,
10,30,60.0,32.0,16.0,92.0,172.5,,,2.6,2.4,1.0,0.4,4.3,2.3,2.1,0.9,112.0,114.0,144.0,144.0,
11,20,65.0,24.0,12.0,0.0,138.0,,,2.1,1.5,1.1,0.0,3.3,2.1,1.8,0.0,57.0,55.0,87.0,89.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,5.5,0.0,2.1,0.0,7.6,0.0,3.8,0.0,52.0,53.0,84.0,84.0,
13,30,25.0,8.0,23.0,149.5,230.0,,,0.0,0.0,9.2,0.0,0.0,0.0,13.8,0.0,146.0,149.0,181.0,182.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,32.0,32.0,65.0,62.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,0.0,1.9,1.3,0.0,0.0,3.1,1.7,0.0,51.0,50.0,81.0,83.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,63.0,65.0,95.0,95.0,
17,5,30.0,16.0,2.0,149.5,230.0,,,0.6,0.0,0.2,0.0,0.8,0.0,0.4,0.0,146.0,147.0,177.0,180.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,0.0,3.2,1.6,0.0,0.0,5.0,2.2,0.0,76.0,75.0,109.0,108.0,
19,15,60.0,32.0,17.0,0.0,138.0,,,2.6,2.2,1.2,0.8,4.3,3.6,2.0,0.2,66.0,64.0,96.0,97.0,
20,45,65.0,24.0,9.0,92.0,172.5,,,2.2,1.3,0.0,0.1,3.3,1.9,0.0,0.1,116.0,113.0,146.0,147.0,
21,45,20.0,32.0,11.0,0.0,138.0,,,1.9,1.4,1.1,0.1,3.1,1.8,1.1,0.6,50.0,52.0,85.0,82.0,
22,45,10.0,32.0,18.0,0.0,138.0,,,3.1,2.4,1.5,0.2,5.0,2.9,1.9,1.0,84.0,85.0,119.0,120.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,0.0,0.0,17.4,0.0,0.0,58.0,58.0,90.0,91.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,142.0,140.0,174.0,173.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,2.2,0.0,0.0,0.2,3.4,0.0,0.0,0.2,154.0,153.0,188.0,186.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,0.0,0.0,6.8,0.0,0.0,0.0,10.2,120.0,119.0,153.0,153.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,6.0,0.0,0.0,0.4,9.0,0.0,0.0,0.6,25.0,27.0,60.0,57.0,
