CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,5.8,4.2,0.0,221.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,7.0,0.0,0.0,212.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,197.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,19.0,0.0,148.0,159.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,14.1,11.9,0.0,209.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,2.1,0.9,98.0,110.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,5.0,0.0,0.0,204.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,9.0,0.0,94.0,105.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,9.4,6.6,96.0,108.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,0.0,16.0,124.0,134.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,12.0,67.0,77.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,19.0,0.0,0.0,219.0,
13,30,25.0,8.0,23.0,92.0,172.5,,,23.0,0.0,159.0,169.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,20.0,0.0,0.0,200.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,8.0,0.0,60.0,72.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,11.4,7.6,0.0,205.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,1.4,0.6,156.0,168.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,12.0,0.0,219.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,17.0,0.0,192.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,9.0,0.0,0.0,196.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,7.0,4.0,0.0,208.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,18.0,97.0,107.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,16.1,12.9,67.0,79.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,1.9,1.1,0.0,196.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,3.4,2.6,171.0,183.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,0.0,17.0,0.0,210.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,8.7,7.3,36.0,47.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,10.5,5.5,0.0,230.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,6.0,3.0,0.0,206.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,14.2,6.8,71.0,81.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,17.3,9.7,0.0,222.0,
32,35,69.0,8.0,23.0,0.0,138.0,,,23.0,0.0,0.0,198.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,11.0,0.0,37.0,48.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,0.0,14.0,0.0,194.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,4.5,3.5,143.0,154.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,3.4,1.6,40.0,52.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,5.0,3.0,0.0,214.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,16.0,82.0,94.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,31.0,44.0,55.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,9.0,0.0,85.0,95.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,3.0,2.0,97.0,107.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,5.0,0.0,31.0,42.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,4.2,2.8,0.0,191.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,10.6,7.4,68.0,79.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,10.7,5.3,31.0,43.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.7,0.3,0.0,194.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,17.0,10.0,0.0,187.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,22.5,13.5,0.0,192.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,30.0,108.0,119.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,221.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
