CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,96.0,180.0,,,4.7,3.3,0.0,0.0,7.8,4.2,0.0,0.0,125.0,126.0,190.0,196.0,
2,22,75.0,32.0,30.0,0.0,144.0,,,5.8,3.6,2.1,0.5,7.2,5.0,4.4,1.4,31.0,34.0,101.0,99.0,
3,22,85.0,32.0,10.0,96.0,180.0,,,1.9,1.0,0.9,0.2,2.6,1.9,1.0,0.6,93.0,88.0,160.0,154.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,121.0,123.0,187.0,188.0,
5,20,85.0,24.0,20.0,0.0,144.0,,,3.9,3.0,1.1,0.0,5.8,3.5,2.7,0.0,39.0,35.0,103.0,100.0,
6,18,75.0,32.0,20.0,0.0,144.0,,,3.5,2.7,1.5,0.3,4.8,4.4,2.1,0.7,80.0,76.0,146.0,144.0,
7,15,75.0,32.0,20.0,0.0,144.0,,,3.3,3.0,1.3,0.3,4.6,3.3,2.7,1.3,64.0,60.0,130.0,125.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,75.0,71.0,142.0,139.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,0.0,0.0,5.3,2.7,0.0,0.0,6.8,5.2,76.0,76.0,141.0,139.0,
10,10,40.0,16.0,30.0,96.0,180.0,,,0.0,0.0,7.8,4.2,0.0,0.0,12.7,5.3,100.0,101.0,164.0,166.0,
11,8,40.0,32.0,40.0,0.0,144.0,,,6.8,5.7,2.7,0.8,12.1,7.5,3.6,0.9,40.0,40.0,104.0,104.0,
12,8,45.0,32.0,20.0,0.0,144.0,,,3.8,2.5,1.1,0.6,5.5,3.9,1.9,0.6,46.0,49.0,113.0,114.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.7,1.6,0.6,0.1,2.5,1.6,1.2,0.7,126.0,127.0,189.0,189.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35.0,32.0,97.0,98.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,41.0,38.0,108.0,105.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,0.0,6.3,0.0,1.7,0.0,9.5,0.0,2.5,56.0,57.0,120.0,122.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,125.0,124.0,193.0,190.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,69.0,68.0,137.0,137.0,
19,42,10.0,24.0,40.0,0.0,144.0,,,10.1,5.5,0.0,0.4,13.5,8.1,0.0,2.4,57.0,53.0,121.0,118.0,
20,42,15.0,32.0,10.0,96.0,180.0,,,1.7,1.2,0.6,0.5,2.2,2.2,1.1,0.4,104.0,102.0,167.0,170.0,
21,40,5.0,32.0,10.0,0.0,144.0,,,1.6,1.1,0.9,0.3,2.6,1.5,1.3,0.7,50.0,48.0,112.0,112.0,
22,40,15.0,24.0,40.0,0.0,144.0,,,10.5,0.0,4.6,0.9,16.2,0.0,5.5,2.4,75.0,77.0,143.0,143.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,0.0,9.3,0.0,2.7,0.0,15.3,0.0,2.7,46.0,49.0,116.0,116.0,
