CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,144.0,,,5.6,2.4,8.3,3.7,0.0,0.0,195.0,208.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,6.6,5.4,9.5,8.5,0.0,0.0,206.0,206.0,
3,22,85.0,16.0,10.0,0.0,144.0,,,2.8,1.2,3.9,2.1,0.0,0.0,202.0,209.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,10.7,5.3,14.7,9.3,140.0,139.0,171.0,173.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,5.4,2.6,6.7,5.3,0.0,0.0,191.0,199.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,5.7,2.3,7.1,4.9,93.0,92.0,126.0,126.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,5.2,2.8,7.0,5.0,0.0,0.0,195.0,204.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,91.0,89.0,121.0,123.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,89.0,88.0,124.0,124.0,
10,10,40.0,16.0,30.0,96.0,180.0,,,8.2,3.8,10.6,7.4,118.0,119.0,151.0,150.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,8.8,7.2,15.4,8.6,59.0,59.0,89.0,89.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,5.5,2.5,7.4,4.6,0.0,0.0,201.0,200.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,2.6,1.4,3.8,2.2,139.0,141.0,173.0,173.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,32.0,33.0,67.0,65.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,55.0,56.0,88.0,89.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,5.8,2.2,7.6,4.4,70.0,69.0,105.0,102.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,147.0,146.0,179.0,181.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,84.0,84.0,117.0,120.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,10.3,5.7,14.4,9.6,70.0,72.0,104.0,103.0,
20,42,15.0,16.0,10.0,96.0,180.0,,,2.9,1.1,4.1,1.9,121.0,120.0,155.0,155.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.2,2.8,0.0,0.0,200.0,189.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,92.0,89.0,125.0,124.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,64.0,64.0,96.0,97.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,148.0,147.0,181.0,179.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,4.7,3.3,6.9,5.1,153.0,152.0,184.0,186.0,
26,95,30.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,0.0,0.0,182.0,173.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,4.6,3.4,8.3,3.7,60.0,59.0,93.0,94.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,2.4,1.6,4.0,2.0,59.0,61.0,95.0,92.0,
29,90,35.0,16.0,10.0,0.0,144.0,,,2.3,1.7,3.8,2.2,67.0,64.0,99.0,98.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,2.3,1.7,3.2,2.8,73.0,72.0,107.0,107.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,5.7,2.3,7.4,4.6,0.0,0.0,189.0,187.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,2.6,1.4,4.0,2.0,128.0,130.0,163.0,161.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.3,2.7,49.0,51.0,83.0,84.0,
34,85,35.0,16.0,30.0,0.0,144.0,,,6.6,5.4,12.4,5.6,0.0,0.0,196.0,190.0,
35,67,85.0,16.0,20.0,96.0,180.0,,,5.3,2.7,6.7,5.3,138.0,137.0,170.0,170.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,40.0,43.0,73.0,74.0,
37,65,82.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.6,2.4,0.0,0.0,203.0,207.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,8.5,3.5,11.2,6.8,75.0,74.0,108.0,105.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,2.7,1.3,4.2,1.8,35.0,35.0,67.0,70.0,
