CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,624.0,960.0,,,13.9,6.1,593.0,868.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,0.0,30.0,91.0,352.0,
3,22,85.0,16.0,10.0,384.0,720.0,,,7.1,2.9,400.0,670.0,
4,20,80.0,8.0,40.0,624.0,960.0,,,0.0,40.0,575.0,846.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,0.0,20.0,22.0,286.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,20.0,0.0,307.0,583.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,234.0,486.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,10.0,0.0,302.0,569.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,20.0,0.0,308.0,561.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,0.0,30.0,446.0,717.0,
11,8,40.0,8.0,40.0,0.0,576.0,,,40.0,0.0,129.0,382.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,20.0,0.0,150.0,418.0,
13,5,35.0,8.0,10.0,624.0,960.0,,,0.0,10.0,585.0,856.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,5.2,4.8,28.0,275.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,0.0,20.0,102.0,366.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,0.0,20.0,185.0,444.0,
17,0,45.0,16.0,20.0,624.0,960.0,,,13.0,7.0,621.0,886.0,
18,44,5.0,16.0,20.0,0.0,576.0,,,11.6,8.4,272.0,533.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,22.3,17.7,178.0,435.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,6.5,3.5,468.0,723.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,10.0,0.0,132.0,402.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,40.0,0.0,311.0,567.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,30.0,0.0,132.0,390.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,10.0,0.0,617.0,872.0,
25,35,5.0,8.0,20.0,624.0,960.0,,,20.0,0.0,661.0,922.0,
26,95,30.0,8.0,30.0,384.0,720.0,,,30.0,0.0,459.0,709.0,
27,95,35.0,8.0,20.0,0.0,576.0,,,0.0,20.0,78.0,333.0,
28,92,30.0,8.0,10.0,0.0,576.0,,,10.0,0.0,87.0,329.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,0.0,10.0,133.0,396.0,
30,88,30.0,8.0,10.0,0.0,576.0,,,10.0,0.0,170.0,427.0,
31,88,35.0,16.0,20.0,0.0,576.0,,,14.3,5.7,103.0,348.0,
32,87,30.0,16.0,10.0,624.0,960.0,,,6.5,3.5,548.0,806.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,7.2,2.8,48.0,301.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,30.0,427.0,673.0,
35,67,85.0,16.0,20.0,624.0,960.0,,,11.9,8.1,587.0,861.0,
36,65,85.0,16.0,40.0,0.0,576.0,,,26.2,13.8,22.0,296.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,10.0,0.0,496.0,749.0,
38,62,80.0,8.0,30.0,0.0,576.0,,,30.0,0.0,194.0,466.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,16.0,289.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,0.0,30.0,245.0,524.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,293.0,566.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,10.0,0.0,17.0,284.0,
43,55,85.0,16.0,20.0,384.0,720.0,,,13.1,6.9,493.0,778.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,0.0,10.0,145.0,407.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,0.0,10.0,19.0,288.0,
46,18,80.0,16.0,10.0,384.0,720.0,,,6.6,3.4,407.0,690.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,10.0,30.0,307.0,
48,42,5.0,8.0,10.0,624.0,960.0,,,0.0,10.0,650.0,919.0,
49,42,12.0,8.0,10.0,384.0,720.0,,,10.0,0.0,376.0,637.0,
50,72,35.0,8.0,30.0,384.0,720.0,,,0.0,30.0,437.0,700.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
