CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,24.0,20.0,0.0,144.0,,,4.3,2.8,0.0,0.9,5.8,4.6,0.0,1.6,0.0,0.0,198.0,206.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,0.0,0.0,10.0,2.0,0.0,0.0,13.7,4.3,0.0,0.0,202.0,215.0,
3,22,85.0,24.0,10.0,0.0,144.0,,,2.0,1.5,0.0,0.5,3.4,2.0,0.0,0.6,0.0,0.0,200.0,203.0,
4,20,80.0,32.0,40.0,96.0,180.0,,,6.5,5.4,3.5,0.7,8.7,7.0,5.5,2.7,141.0,141.0,173.0,173.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,5.4,0.0,2.6,0.0,9.3,0.0,2.7,0.0,0.0,0.0,197.0,201.0,
6,18,75.0,32.0,20.0,0.0,144.0,,,3.3,2.3,2.0,0.5,4.8,3.8,2.3,1.0,94.0,92.0,127.0,126.0,
7,15,75.0,32.0,20.0,0.0,144.0,,,3.7,2.3,1.5,0.6,5.8,3.8,2.1,0.3,0.0,0.0,203.0,194.0,
8,15,80.0,32.0,10.0,0.0,144.0,,,1.8,1.5,0.6,0.2,2.5,1.6,1.4,0.5,88.0,91.0,122.0,122.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,4.4,3.6,0.0,0.0,6.4,5.6,0.0,0.0,89.0,90.0,123.0,122.0,
10,10,40.0,32.0,30.0,96.0,180.0,,,5.5,3.4,2.5,0.6,8.0,6.0,2.4,1.6,116.0,116.0,151.0,151.0,
11,8,40.0,24.0,40.0,0.0,144.0,,,9.2,5.3,0.0,1.4,11.0,10.3,0.0,2.7,57.0,57.0,89.0,92.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,0.0,6.5,0.0,1.5,0.0,9.4,0.0,2.6,0.0,0.0,207.0,209.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,139.0,139.0,174.0,175.0,
14,5,45.0,32.0,10.0,0.0,144.0,,,1.7,1.2,0.6,0.5,2.9,1.7,1.0,0.4,32.0,35.0,67.0,66.0,
15,2,40.0,24.0,20.0,0.0,144.0,,,4.8,0.0,2.8,0.4,7.5,0.0,2.8,1.7,58.0,57.0,89.0,91.0,
16,0,40.0,32.0,20.0,0.0,144.0,,,3.3,2.5,1.5,0.7,5.2,3.7,1.9,1.2,72.0,69.0,102.0,103.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,147.0,146.0,179.0,181.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,85.0,85.0,117.0,119.0,
19,42,10.0,24.0,40.0,0.0,144.0,,,7.9,4.9,3.2,0.0,10.4,7.6,6.0,0.0,70.0,70.0,102.0,103.0,
20,42,15.0,24.0,10.0,96.0,180.0,,,2.4,0.0,1.5,0.1,4.0,0.0,1.6,0.4,119.0,122.0,154.0,155.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,188.0,197.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,13.7,0.0,0.0,2.3,20.0,0.0,0.0,4.0,91.0,92.0,123.0,124.0,
23,38,5.0,24.0,30.0,0.0,144.0,,,0.0,5.3,4.4,2.3,0.0,10.8,6.7,0.5,62.0,62.0,96.0,97.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,148.0,145.0,181.0,178.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,4.9,3.1,0.0,0.0,7.1,4.9,0.0,0.0,153.0,154.0,186.0,185.0,
26,95,30.0,8.0,30.0,0.0,144.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,181.0,181.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,0.0,6.1,0.0,1.9,0.0,8.9,0.0,3.1,62.0,59.0,95.0,93.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,0.0,2.6,1.4,0.0,0.0,3.1,2.9,0.0,61.0,61.0,92.0,94.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,65.0,66.0,98.0,99.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,72.0,72.0,107.0,105.0,
31,88,35.0,24.0,20.0,0.0,144.0,,,0.0,4.0,3.0,1.0,0.0,6.3,4.7,1.0,0.0,0.0,180.0,183.0,
32,87,30.0,8.0,10.0,96.0,180.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,129.0,130.0,164.0,162.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,0.0,0.0,2.9,1.1,0.0,0.0,3.7,2.3,49.0,51.0,81.0,82.0,
34,85,35.0,8.0,30.0,0.0,144.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,186.0,194.0,
35,67,85.0,24.0,20.0,96.0,180.0,,,4.4,3.3,0.0,0.3,6.6,4.5,0.0,1.0,136.0,137.0,171.0,169.0,
36,65,85.0,32.0,40.0,0.0,144.0,,,6.8,5.0,2.9,1.3,10.6,7.7,3.6,2.0,42.0,43.0,76.0,73.0,
37,65,82.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,194.0,207.0,
38,62,80.0,24.0,30.0,0.0,144.0,,,7.8,0.0,3.4,0.8,10.8,0.0,5.6,1.6,74.0,73.0,106.0,106.0,
39,60,80.0,24.0,10.0,0.0,144.0,,,2.7,0.0,0.8,0.5,3.9,0.0,1.8,0.3,34.0,35.0,68.0,69.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,82.0,85.0,116.0,115.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,0.0,7.5,0.0,0.5,0.0,10.1,0.0,1.9,91.0,92.0,124.0,123.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,3.3,0.0,0.0,0.7,5.6,0.0,0.0,0.4,30.0,32.0,63.0,64.0,
43,55,85.0,24.0,20.0,96.0,180.0,,,4.0,2.8,0.0,1.2,6.5,5.3,0.0,0.2,125.0,125.0,159.0,161.0,
44,55,82.0,24.0,10.0,0.0,144.0,,,1.7,1.4,0.9,0.0,2.5,2.0,1.5,0.0,63.0,61.0,97.0,97.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,3.7,0.0,0.0,0.3,5.2,0.0,0.0,0.8,37.0,36.0,68.0,69.0,
