CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,96.0,180.0,,,4.1,3.9,7.3,4.7,69.0,60.0,200.0,199.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,8.7,3.3,11.7,6.3,27.0,29.0,154.0,156.0,
3,22,85.0,16.0,10.0,96.0,180.0,,,2.6,1.4,3.2,2.8,52.0,52.0,190.0,187.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,16.0,0.0,24.0,0.0,151.0,151.0,162.0,162.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,32.0,33.0,166.0,169.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,93.0,96.0,124.0,125.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,5.2,2.8,6.8,5.2,31.0,24.0,160.0,160.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,100.0,100.0,112.0,111.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,101.0,100.0,111.0,112.0,
10,10,40.0,16.0,30.0,0.0,144.0,,,7.6,4.4,10.3,7.7,120.0,120.0,144.0,144.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,69.0,69.0,80.0,80.0,
12,8,45.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,27.0,24.0,154.0,155.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,151.0,152.0,163.0,162.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.7,2.3,32.0,30.0,122.0,120.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,67.0,67.0,79.0,79.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,56.0,53.0,115.0,118.0,
17,0,45.0,16.0,20.0,96.0,180.0,,,5.7,2.3,7.5,4.5,145.0,145.0,183.0,183.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,4.4,3.6,7.5,4.5,74.0,75.0,126.0,126.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,9.3,6.7,16.1,7.9,52.0,54.0,117.0,115.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,108.0,111.0,167.0,163.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.6,2.4,41.0,44.0,175.0,177.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,9.1,6.9,16.2,7.8,94.0,91.0,120.0,121.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,8.2,3.8,10.2,7.8,75.0,74.0,85.0,85.0,
24,38,15.0,16.0,10.0,96.0,180.0,,,2.6,1.4,4.1,1.9,125.0,121.0,199.0,198.0,
25,35,5.0,8.0,20.0,156.0,240.0,,,0.0,8.0,0.0,12.0,170.0,171.0,181.0,182.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
