CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,10.0,0.0,984.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,997.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,0.0,13.0,0.0,999.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,12.5,6.5,606.0,866.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,26.0,0.0,991.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,3.0,0.0,988.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,983.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,9.0,0.0,307.0,581.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,16.0,305.0,580.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,9.9,6.1,0.0,983.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,7.5,4.5,126.0,402.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,980.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,23.0,0.0,639.0,886.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,11.1,8.9,0.0,976.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,8.0,111.0,369.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,12.0,7.0,0.0,998.0,
17,5,30.0,8.0,2.0,0.0,600.0,,,2.0,0.0,0.0,961.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,12.0,0.0,982.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,17.0,0.0,0.0,981.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,5.0,4.0,0.0,959.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,971.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,18.0,0.0,0.0,968.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,16.6,12.4,140.0,389.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,3.0,0.0,0.0,990.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,692.0,956.0,
26,45,30.0,16.0,17.0,0.0,600.0,,,12.2,4.8,0.0,993.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,10.7,5.3,0.0,995.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,16.0,0.0,989.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,985.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,13.7,7.3,0.0,970.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,15.3,11.7,0.0,991.0,
32,35,69.0,8.0,23.0,0.0,600.0,,,0.0,23.0,0.0,959.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,987.0,
34,65,55.0,16.0,14.0,0.0,600.0,,,8.7,5.3,0.0,1000.0,
35,63,65.0,8.0,8.0,0.0,600.0,,,0.0,8.0,0.0,999.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,0.0,5.0,0.0,963.0,
37,20,20.0,16.0,8.0,0.0,600.0,,,4.7,3.3,0.0,975.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,10.8,5.2,220.0,487.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,20.3,10.7,0.0,994.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,978.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,965.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,989.0,
43,23,3.0,16.0,7.0,0.0,600.0,,,4.3,2.7,0.0,980.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,0.0,18.0,143.0,427.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,16.0,0.0,0.0,967.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,0.0,1.0,0.0,965.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,27.0,0.0,0.0,974.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,25.0,11.0,0.0,975.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,21.7,8.3,0.0,973.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,8.3,4.7,0.0,990.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,10.0,0.0,0.0,981.0,
52,27,43.0,8.0,9.0,0.0,600.0,,,9.0,0.0,0.0,986.0,
53,37,31.0,8.0,14.0,0.0,600.0,,,0.0,14.0,316.0,594.0,
54,57,29.0,8.0,18.0,0.0,600.0,,,18.0,0.0,0.0,996.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,1.2,0.8,551.0,817.0,
56,53,12.0,16.0,6.0,0.0,600.0,,,3.5,2.5,0.0,981.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,7.0,0.0,0.0,993.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,18.0,0.0,728.0,991.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,20.6,7.4,0.0,994.0,
60,17,34.0,16.0,3.0,0.0,600.0,,,1.9,1.1,0.0,991.0,
61,12,24.0,8.0,13.0,0.0,600.0,,,13.0,0.0,0.0,993.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,19.0,0.0,98.0,374.0,
