CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,197.0,572.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,11.0,592.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,988.0,1505.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1140.0,1528.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,4.0,406.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,285.0,859.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,11.3,8.7,939.0,1343.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,12.1,7.9,2611.0,3288.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2352.0,2982.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2603.0,3120.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,6.1,3.9,2582.0,2969.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,1946.0,2427.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,0.0,30.0,2281.0,2681.0,
14,22,85.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1803.0,2381.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,27.0,13.0,2036.0,2531.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,0.0,40.0,1761.0,2267.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2131.0,2641.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,20.0,0.0,1532.0,2093.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1648.0,2172.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,4.0,695.0,
21,30,56.0,16.0,20.0,2203.5,3390.0,,,13.4,6.6,2643.0,3342.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,547.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1489.0,1961.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,22.0,370.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,27.2,12.8,2350.0,2827.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,7.1,2.9,1312.0,1961.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,90.0,484.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1220.0,1795.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,168.0,794.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,163.0,633.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,556.0,1145.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,403.0,935.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,479.0,1056.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1171.0,1664.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,618.0,1301.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1074.0,1596.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,11.6,8.4,743.0,1338.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,18.5,11.5,881.0,1420.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,12.6,7.4,1013.0,1467.0,
40,36,18.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1582.0,2234.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2578.0,3123.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2526.0,2973.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2452.0,2843.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,7.0,3.0,1744.0,2257.0,
45,30,30.0,16.0,10.0,1356.0,2542.5,,,6.0,4.0,1925.0,2443.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,19.8,10.2,1846.0,2315.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,5.9,4.1,2324.0,2807.0,
48,36,40.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2678.0,3185.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,786.0,1297.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,6.9,3.1,1988.0,2753.0,
51,25,30.0,16.0,10.0,1356.0,2542.5,,,6.7,3.3,1978.0,2549.0,
52,25,35.0,16.0,10.0,2203.5,3390.0,,,6.5,3.5,2184.0,2728.0,
53,44,5.0,16.0,20.0,0.0,2034.0,,,12.7,7.3,1073.0,1613.0,
54,42,10.0,16.0,40.0,0.0,2034.0,,,27.4,12.6,997.0,1498.0,
55,42,15.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,858.0,1416.0,
56,40,5.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,1195.0,1692.0,
57,38,15.0,8.0,40.0,1356.0,2542.5,,,0.0,40.0,1537.0,2104.0,
58,38,5.0,16.0,30.0,0.0,2034.0,,,19.0,11.0,1215.0,1808.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1488.0,1928.0,
60,35,5.0,16.0,20.0,0.0,2034.0,,,10.8,9.2,1282.0,1952.0,
61,50,30.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,213.0,740.0,
62,50,35.0,16.0,20.0,0.0,2034.0,,,11.5,8.5,1.0,511.0,
63,50,40.0,8.0,50.0,0.0,2034.0,,,0.0,50.0,13.0,387.0,
64,48,30.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,186.0,960.0,
65,44,25.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,665.0,1243.0,
66,47,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,342.0,968.0,
67,47,40.0,16.0,10.0,0.0,2034.0,,,6.5,3.5,8.0,435.0,
