CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,198.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,20.4,9.6,0.0,214.0,
3,22,85.0,16.0,10.0,0.0,144.0,,,5.2,4.8,0.0,190.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,40.0,0.0,139.0,174.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,0.0,20.0,0.0,193.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,93.0,125.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,11.2,8.8,0.0,206.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,91.0,122.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,12.3,7.7,90.0,123.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,0.0,30.0,117.0,150.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,21.0,19.0,59.0,90.0,
12,8,45.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,205.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,0.0,10.0,141.0,175.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,0.0,10.0,33.0,65.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,12.3,7.7,58.0,91.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,12.8,7.2,72.0,104.0,
17,0,45.0,16.0,20.0,96.0,180.0,,,11.2,8.8,148.0,181.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,10.9,9.1,87.0,120.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,40.0,0.0,71.0,103.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,10.0,0.0,120.0,153.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,186.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,40.0,0.0,92.0,122.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,30.0,0.0,62.0,96.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,10.0,0.0,147.0,179.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,13.1,6.9,153.0,186.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
