CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,650.0,1000.0,,,0.0,4.0,0.0,6.0,697.0,703.0,852.0,850.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.4,1.8,135.0,141.0,289.0,288.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,521.0,522.0,587.0,584.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,4.8,2.8,8.4,3.0,671.0,670.0,810.0,813.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,6.2,4.2,10.7,4.9,29.0,28.0,214.0,217.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.9,0.3,1.3,0.5,411.0,414.0,515.0,522.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.3,0.7,2.1,0.9,324.0,329.0,415.0,411.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,396.0,398.0,481.0,481.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,4.0,2.4,5.7,3.9,399.0,391.0,502.0,505.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,3.9,2.5,6.5,3.1,575.0,571.0,634.0,634.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,3.0,1.8,4.9,2.3,202.0,201.0,333.0,334.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.4,3.2,7.5,3.9,218.0,217.0,345.0,345.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,688.0,676.0,833.0,836.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,4.8,3.2,7.1,4.9,18.0,11.0,261.0,249.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,172.0,162.0,309.0,300.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,268.0,271.0,379.0,380.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.4,0.4,0.7,0.5,730.0,722.0,877.0,880.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,7.2,376.0,377.0,438.0,439.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,4.2,2.6,6.1,4.1,262.0,269.0,381.0,378.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,0.0,3.6,0.0,5.4,577.0,573.0,674.0,671.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,2.9,1.5,3.5,3.1,209.0,203.0,332.0,334.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,4.4,2.8,6.3,4.5,407.0,409.0,502.0,496.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,7.5,4.1,11.1,6.3,200.0,205.0,332.0,332.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,0.9,0.3,1.0,0.8,697.0,695.0,853.0,852.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,1.4,1.0,2.2,1.4,808.0,808.0,963.0,960.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
