CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,2.9,1.1,4.1,1.9,629.0,622.0,926.0,944.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.5,1.7,56.0,66.0,374.0,375.0,
3,55,45.0,16.0,13.0,400.0,750.0,,,3.0,2.2,5.1,2.7,493.0,492.0,615.0,623.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,5.5,2.1,7.7,3.7,467.0,439.0,999.0,982.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,7.3,3.1,9.2,6.4,15.0,14.0,381.0,402.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.6,0.6,1.3,0.5,261.0,228.0,697.0,702.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,283.0,282.0,459.0,458.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,258.0,270.0,627.0,624.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,3.9,2.5,6.6,3.0,250.0,251.0,675.0,656.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,6.4,0.0,9.6,0.0,485.0,489.0,729.0,725.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,3.0,1.8,4.3,2.9,8.0,25.0,518.0,517.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,7.6,0.0,11.4,0.0,146.0,153.0,420.0,415.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,9.2,0.0,13.8,0.0,402.0,410.0,983.0,986.0,
