CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,65.0,733.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,8.0,672.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,898.0,1617.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,5.3,4.7,998.0,1683.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,4.0,685.0,
6,16,42.0,16.0,20.0,0.0,2034.0,,,13.6,6.4,204.0,937.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,830.0,1497.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,14.3,5.7,2604.0,3336.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2300.0,3029.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,5.7,4.3,2506.0,3245.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2400.0,3150.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,1851.0,2555.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,17.8,12.2,2153.0,2820.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,5.9,4.1,1759.0,2430.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,0.0,40.0,1970.0,2628.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,40.0,0.0,1678.0,2384.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2033.0,2748.0,
18,15,75.0,16.0,20.0,1356.0,2542.5,,,11.6,8.4,1460.0,2188.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1574.0,2301.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,9.0,671.0,
21,30,56.0,16.0,20.0,2203.5,3390.0,,,13.1,6.9,2620.0,3349.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,3.0,674.0,
23,14,66.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1372.0,2106.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,2.0,655.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,24.0,16.0,2239.0,2905.0,
26,8,62.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1254.0,1975.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,16.0,690.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1197.0,1849.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,133.0,835.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,5.3,4.7,32.0,761.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,530.0,1214.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,21.1,8.9,327.0,1052.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,0.0,40.0,407.0,1100.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1100.0,1762.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,575.0,1330.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1002.0,1662.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,671.0,1389.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,19.3,10.7,796.0,1523.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,864.0,1597.0,
40,36,18.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,1572.0,2234.0,
41,35,32.0,16.0,10.0,2203.5,3390.0,,,5.5,4.5,2484.0,3162.0,
42,33,32.0,16.0,20.0,2203.5,3390.0,,,13.2,6.8,2391.0,3099.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2273.0,3020.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,5.8,4.2,1623.0,2319.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1864.0,2505.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,17.9,12.1,1718.0,2443.0,
47,30,35.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2213.0,2894.0,
48,36,40.0,16.0,10.0,2203.5,3390.0,,,6.5,3.5,2559.0,3312.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,6.9,3.1,680.0,1371.0,
50,26,32.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2051.0,2693.0,
51,25,30.0,16.0,10.0,1356.0,2542.5,,,5.5,4.5,1956.0,2617.0,
52,25,35.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2131.0,2794.0,
53,44,5.0,16.0,20.0,0.0,2034.0,,,13.6,6.4,983.0,1679.0,
54,42,10.0,16.0,40.0,0.0,2034.0,,,21.6,18.4,899.0,1569.0,
55,42,15.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,794.0,1479.0,
56,40,5.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1094.0,1796.0,
57,38,15.0,8.0,40.0,1356.0,2542.5,,,0.0,40.0,1436.0,2185.0,
58,38,5.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,1188.0,1861.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1334.0,2037.0,
60,35,5.0,16.0,20.0,0.0,2034.0,,,13.5,6.5,1270.0,1988.0,
