CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.8,0.2,2.7,1.9,1.2,0.1,0.0,0.0,1215.0,1171.0,
2,45,70.0,32.0,30.0,0.0,741.6,,,5.6,4.2,2.1,0.2,7.1,5.4,3.9,1.7,0.0,0.0,1194.0,1233.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,0.0,3.2,0.0,0.8,0.0,4.2,0.0,1.8,0.0,0.0,1212.0,1220.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,725.0,721.0,782.0,782.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,0.0,2.4,1.6,0.0,0.0,3.5,2.5,0.0,0.0,0.0,1140.0,1149.0,
6,40,69.0,24.0,20.0,0.0,741.6,,,4.9,0.0,2.0,1.2,8.3,0.0,2.8,0.9,619.0,619.0,702.0,706.0,
7,40,66.0,32.0,20.0,0.0,741.6,,,3.4,2.0,1.8,0.8,5.5,3.4,2.8,0.3,0.0,0.0,1207.0,1162.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,252.0,253.0,329.0,327.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,529.0,529.0,611.0,606.0,
10,35,66.0,24.0,10.0,0.0,741.6,,,1.9,1.5,0.7,0.0,2.9,2.2,1.0,0.0,356.0,353.0,410.0,415.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.3,1.7,0.0,0.0,3.6,2.4,0.0,0.0,443.0,444.0,510.0,510.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,0.0,4.2,3.8,0.0,0.0,7.4,4.6,0.0,0.0,0.0,1211.0,1174.0,
13,22,75.0,32.0,30.0,0.0,741.6,,,5.1,3.3,3.1,0.5,8.3,6.3,2.7,0.7,25.0,28.0,92.0,96.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.2,1.8,0.0,0.0,3.9,2.1,0.0,0.0,565.0,562.0,620.0,621.0,
15,20,80.0,24.0,40.0,0.0,741.6,,,8.4,6.8,0.0,0.8,14.0,9.6,0.0,0.4,381.0,379.0,429.0,431.0,
16,20,85.0,32.0,40.0,0.0,741.6,,,6.3,5.8,2.4,1.5,9.2,6.7,5.4,2.7,475.0,470.0,529.0,530.0,
17,18,75.0,32.0,20.0,0.0,741.6,,,3.9,2.5,1.3,0.2,5.3,3.4,2.7,0.6,98.0,94.0,150.0,149.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,0.0,5.1,2.9,0.0,0.0,8.3,3.7,0.0,175.0,172.0,257.0,260.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,3.5,0.0,0.0,0.5,5.6,0.0,0.0,0.4,271.0,271.0,349.0,346.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.9,1.1,0.7,0.3,2.7,1.6,1.4,0.3,3.0,10.0,76.0,73.0,
21,30,52.0,16.0,20.0,0.0,741.6,,,4.6,3.4,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1203.0,1139.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,0.0,6.7,0.0,1.3,0.0,11.4,0.0,0.6,809.0,809.0,890.0,888.0,
23,28,55.0,24.0,10.0,494.4,927.0,,,0.0,2.0,1.3,0.7,0.0,3.4,2.0,0.6,732.0,732.0,778.0,779.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.4,1.6,0.0,0.0,3.8,2.2,0.0,0.0,63.0,61.0,147.0,146.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,12.1,0.0,3.9,0.0,17.4,0.0,6.6,0.0,167.0,163.0,226.0,224.0,
26,25,55.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.8,0.2,2.5,2.0,1.1,0.4,0.0,0.0,1196.0,1225.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,256.0,259.0,316.0,316.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,543.0,543.0,593.0,594.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,3.3,0.0,0.0,0.7,5.5,0.0,0.0,0.5,353.0,357.0,408.0,405.0,
30,20,55.0,32.0,10.0,0.0,741.6,,,1.6,1.3,0.6,0.5,2.2,1.9,1.3,0.5,447.0,445.0,509.0,506.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,5.0,0.0,3.0,0.0,9.2,0.0,2.8,0.0,0.0,0.0,1204.0,1162.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,6.6,5.4,0.0,0.0,10.5,7.5,0.0,0.0,25.0,25.0,101.0,102.0,
33,8,40.0,32.0,40.0,0.0,741.6,,,5.9,5.1,3.4,1.7,10.4,8.4,4.8,0.4,86.0,80.0,162.0,164.0,
34,8,45.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1161.0,1141.0,
35,5,35.0,24.0,10.0,0.0,741.6,,,1.9,1.3,0.8,0.0,2.7,1.7,1.6,0.0,279.0,276.0,344.0,346.0,
36,5,45.0,16.0,10.0,0.0,741.6,,,0.0,3.7,0.0,0.3,0.0,5.4,0.0,0.6,663.0,659.0,719.0,718.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,0.0,0.0,5.8,2.2,0.0,0.0,10.4,1.6,0.0,0.0,1111.0,1204.0,
38,0,40.0,24.0,30.0,0.0,741.6,,,0.0,7.8,3.6,0.6,0.0,11.2,4.6,2.2,479.0,474.0,522.0,526.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,563.0,561.0,624.0,626.0,
40,35,30.0,24.0,10.0,0.0,741.6,,,2.4,0.0,1.4,0.2,3.5,0.0,1.8,0.7,260.0,260.0,321.0,322.0,
41,35,32.0,32.0,10.0,0.0,741.6,,,1.8,1.4,0.5,0.3,2.6,2.0,0.8,0.7,165.0,160.0,241.0,238.0,
42,33,32.0,24.0,20.0,0.0,741.6,,,4.4,2.7,0.0,1.0,5.8,5.2,0.0,1.0,59.0,66.0,154.0,151.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,2.6,0.0,1.4,0.0,4.2,0.0,1.8,0.0,10.0,9.0,83.0,82.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,3.7,0.0,0.0,0.3,4.9,0.0,0.0,1.1,358.0,353.0,412.0,413.0,
45,30,30.0,24.0,10.0,0.0,741.6,,,0.0,2.4,1.4,0.3,0.0,3.6,1.6,0.8,539.0,541.0,600.0,602.0,
46,30,32.0,24.0,30.0,0.0,741.6,,,4.8,4.3,2.9,0.0,7.7,5.6,4.7,0.0,444.0,448.0,511.0,512.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1053.0,1047.0,1129.0,1129.0,
48,28,30.0,32.0,10.0,0.0,741.6,,,1.8,1.3,0.7,0.2,2.5,2.1,1.3,0.2,0.0,0.0,1181.0,1147.0,
49,28,35.0,32.0,10.0,803.4,1236.0,,,1.5,1.2,0.9,0.5,2.6,1.6,1.1,0.6,999.0,998.0,1067.0,1066.0,
50,26,32.0,24.0,10.0,0.0,741.6,,,2.2,1.4,0.0,0.4,2.9,2.4,0.0,0.7,0.0,0.0,1218.0,1174.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
