CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,32.0,20.0,384.0,720.0,,,3.6,2.7,1.4,0.2,5.8,3.8,2.0,0.4,373.0,363.0,928.0,948.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,23.0,22.0,592.0,563.0,
3,22,85.0,32.0,10.0,384.0,720.0,,,1.6,1.4,0.8,0.3,2.6,1.9,0.8,0.7,346.0,326.0,720.0,713.0,
4,20,80.0,24.0,40.0,384.0,720.0,,,6.9,5.9,3.2,0.0,11.0,8.1,4.9,0.0,385.0,420.0,926.0,929.0,
5,20,85.0,32.0,20.0,0.0,576.0,,,3.0,2.6,1.8,0.6,5.7,3.7,1.7,0.9,39.0,9.0,638.0,676.0,
6,18,75.0,32.0,20.0,0.0,576.0,,,3.5,2.8,1.1,0.6,5.0,4.0,2.2,0.7,190.0,224.0,669.0,669.0,
7,15,75.0,32.0,20.0,0.0,576.0,,,2.9,2.8,1.5,0.8,5.1,3.8,2.2,1.0,157.0,149.0,569.0,581.0,
8,15,80.0,24.0,10.0,0.0,576.0,,,2.0,1.5,0.0,0.5,3.1,2.1,0.0,0.8,221.0,192.0,640.0,624.0,
9,10,35.0,32.0,20.0,0.0,576.0,,,3.5,2.8,1.2,0.5,5.4,3.2,2.7,0.7,181.0,189.0,685.0,676.0,
10,10,40.0,32.0,30.0,384.0,720.0,,,5.0,4.5,1.9,0.5,8.5,6.0,2.4,1.2,369.0,386.0,760.0,759.0,
11,8,40.0,24.0,40.0,0.0,576.0,,,7.4,5.2,3.4,0.0,12.2,7.5,4.3,0.0,22.0,21.0,519.0,511.0,
12,8,45.0,32.0,20.0,0.0,576.0,,,3.8,2.5,1.1,0.6,4.9,3.4,2.6,1.1,35.0,5.0,526.0,533.0,
13,5,35.0,32.0,10.0,384.0,720.0,,,1.8,1.4,0.7,0.1,2.4,1.9,1.3,0.5,376.0,360.0,931.0,955.0,
14,5,45.0,8.0,10.0,0.0,576.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,15.0,35.0,716.0,761.0,
15,2,40.0,32.0,20.0,0.0,576.0,,,3.7,3.0,1.1,0.2,5.2,4.2,1.7,0.9,34.0,2.0,553.0,575.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,5.0,0.0,3.0,0.0,7.7,0.0,4.3,0.0,76.0,76.0,538.0,544.0,
17,0,45.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,346.0,391.0,930.0,926.0,
18,44,5.0,32.0,20.0,0.0,576.0,,,3.8,2.9,1.1,0.1,5.4,4.7,1.7,0.3,211.0,197.0,589.0,588.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,14.3,0.0,0.0,1.7,21.0,0.0,0.0,3.0,57.0,67.0,567.0,565.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,3.2,0.0,0.8,0.0,3.9,0.0,2.1,0.0,354.0,381.0,837.0,810.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,14.0,521.0,561.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,9.7,6.3,0.0,0.0,13.6,10.4,0.0,0.0,213.0,197.0,652.0,644.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,33.0,562.0,532.0,
24,38,15.0,16.0,10.0,384.0,720.0,,,0.0,2.8,1.2,0.0,0.0,3.8,2.2,0.0,375.0,371.0,952.0,928.0,
25,35,5.0,8.0,20.0,384.0,720.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,363.0,352.0,947.0,942.0,
