CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,32.0,10.0,0.0,600.0,,,1.7,1.4,0.7,0.2,2.8,1.7,1.5,0.1,0.0,0.0,992.0,988.0,
2,35,17.0,32.0,7.0,0.0,600.0,,,1.1,1.0,0.6,0.1,2.0,1.3,0.9,0.1,0.0,0.0,991.0,998.0,
3,55,45.0,32.0,13.0,0.0,600.0,,,2.1,1.3,1.2,0.6,3.2,2.5,1.4,0.7,0.0,0.0,976.0,983.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,600.0,612.0,863.0,882.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,4.8,3.3,2.3,0.0,7.5,4.8,3.3,0.0,0.0,0.0,996.0,990.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.0,1.0,0.0,0.2,0.0,1.5,0.0,0.3,338.0,339.0,597.0,592.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.4,0.0,0.6,0.0,2.2,0.0,0.8,0.0,0.0,0.0,999.0,994.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,3.2,0.0,0.0,0.4,5.0,0.0,0.0,0.4,318.0,306.0,583.0,584.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,4.4,0.0,2.0,0.0,7.5,0.0,2.1,0.0,310.0,318.0,580.0,577.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,472.0,462.0,749.0,740.0,
11,20,65.0,32.0,12.0,0.0,600.0,,,2.3,1.5,0.8,0.2,3.2,2.2,1.4,0.3,143.0,124.0,409.0,398.0,
12,50,35.0,32.0,19.0,0.0,600.0,,,3.3,2.4,1.4,0.5,5.0,2.8,2.6,1.0,0.0,0.0,992.0,989.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,6.0,0.0,3.2,0.0,9.3,0.0,4.5,0.0,623.0,629.0,889.0,885.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.5,2.5,1.7,0.3,5.3,3.6,1.8,1.3,13.0,11.0,292.0,281.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.8,103.0,97.0,375.0,369.0,
16,10,20.0,32.0,19.0,0.0,600.0,,,3.2,2.0,1.7,0.7,5.3,3.9,1.4,0.8,183.0,196.0,458.0,460.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.2,667.0,674.0,943.0,922.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.5,0.0,1.3,0.0,4.9,0.0,2.3,0.0,274.0,286.0,532.0,548.0,
19,15,60.0,24.0,17.0,0.0,600.0,,,3.8,0.0,1.9,1.0,5.6,0.0,2.8,1.8,182.0,203.0,454.0,463.0,
20,45,65.0,24.0,9.0,400.0,750.0,,,1.7,1.2,0.7,0.0,2.7,1.9,0.9,0.0,487.0,501.0,765.0,761.0,
21,45,20.0,24.0,11.0,0.0,600.0,,,2.6,0.0,1.2,0.6,4.2,0.0,2.0,0.4,0.0,0.0,977.0,971.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,316.0,311.0,584.0,573.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,11.6,0.0,0.0,0.0,17.4,0.0,0.0,129.0,146.0,394.0,389.0,
24,65,35.0,24.0,3.0,650.0,1000.0,,,0.6,0.4,0.2,0.0,0.9,0.6,0.3,0.0,653.0,643.0,899.0,908.0,
25,65,20.0,24.0,6.0,650.0,1000.0,,,1.3,0.0,0.7,0.3,2.3,0.0,0.9,0.4,693.0,693.0,956.0,959.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
