CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1219.0,1207.0,
2,45,70.0,16.0,30.0,0.0,741.6,,,8.6,3.4,11.3,6.7,0.0,0.0,1153.0,1159.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1160.0,1197.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.1,1.9,3.2,2.8,727.0,726.0,785.0,785.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.8,2.2,0.0,0.0,1178.0,1166.0,
6,40,69.0,16.0,20.0,0.0,741.6,,,5.6,2.4,7.2,4.8,0.0,0.0,1227.0,1197.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,5.0,3.0,7.0,5.0,0.0,0.0,1157.0,1162.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,254.0,249.0,327.0,327.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.3,2.7,530.0,528.0,612.0,612.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.6,2.4,0.0,0.0,1217.0,1227.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,447.0,446.0,508.0,507.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,4.5,3.5,8.2,3.8,0.0,0.0,1196.0,1163.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,30.0,29.0,98.0,97.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.4,1.6,0.0,0.0,1148.0,1203.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,9.3,6.7,14.8,9.2,381.0,382.0,430.0,430.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,0.0,0.0,1149.0,1139.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1123.0,1124.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,0.0,0.0,1157.0,1174.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1183.0,1149.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.0,2.0,0.0,0.0,1211.0,1169.0,
21,30,52.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1181.0,1153.0,
22,28,52.0,16.0,20.0,0.0,741.6,,,5.2,2.8,7.6,4.4,0.0,0.0,1221.0,1198.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,727.0,732.0,777.0,781.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1175.0,1207.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,169.0,169.0,225.0,226.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.4,2.6,0.0,0.0,1180.0,1144.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1153.0,1190.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,5.7,2.3,7.6,4.4,0.0,0.0,1144.0,1197.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.8,2.2,0.0,0.0,1134.0,1149.0,
