CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,384.0,720.0,,,4.5,3.5,7.1,4.9,349.0,346.0,945.0,955.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,8.2,3.8,10.7,7.3,3.0,29.0,564.0,581.0,
3,22,85.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,319.0,348.0,736.0,713.0,
4,20,80.0,16.0,40.0,384.0,720.0,,,10.0,6.0,16.0,8.0,377.0,396.0,942.0,940.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,5.2,2.8,6.9,5.1,6.0,27.0,632.0,635.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,220.0,216.0,702.0,680.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,141.0,136.0,594.0,578.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,2.9,1.1,3.2,2.8,195.0,202.0,650.0,632.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,172.0,211.0,687.0,654.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,373.0,404.0,767.0,775.0,
11,8,40.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,23.0,28.0,556.0,547.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,2.0,8.0,556.0,565.0,
13,5,35.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,389.0,368.0,949.0,951.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.9,2.1,9.0,25.0,760.0,746.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,5.1,2.9,7.2,4.8,17.0,18.0,572.0,552.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,59.0,74.0,538.0,579.0,
17,0,45.0,16.0,20.0,384.0,720.0,,,5.3,2.7,8.0,4.0,358.0,343.0,940.0,925.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,202.0,201.0,586.0,589.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,9.4,6.6,17.2,6.8,79.0,48.0,553.0,544.0,
20,42,15.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,379.0,353.0,835.0,804.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.2,2.8,21.0,14.0,535.0,548.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,24.0,205.0,223.0,669.0,648.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,11.0,21.0,546.0,552.0,
24,38,15.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,350.0,349.0,925.0,924.0,
25,35,5.0,16.0,20.0,384.0,720.0,,,5.2,2.8,8.6,3.4,342.0,346.0,906.0,916.0,
26,95,30.0,16.0,30.0,384.0,720.0,,,7.7,4.3,10.8,7.2,371.0,388.0,812.0,791.0,
27,95,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,39.0,52.0,620.0,623.0,
28,92,30.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,29.0,43.0,621.0,583.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.8,2.2,15.0,51.0,551.0,578.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,2.1,1.9,4.0,2.0,60.0,67.0,560.0,556.0,
31,88,35.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,41.0,5.0,543.0,541.0,
32,87,30.0,16.0,10.0,384.0,720.0,,,2.3,1.7,3.6,2.4,407.0,397.0,910.0,904.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,2.6,1.4,4.2,1.8,23.0,40.0,629.0,621.0,
34,85,35.0,16.0,30.0,384.0,720.0,,,8.1,3.9,10.4,7.6,325.0,306.0,781.0,772.0,
35,67,85.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,12.0,391.0,396.0,907.0,949.0,
36,65,85.0,16.0,40.0,0.0,576.0,,,10.0,6.0,12.9,11.1,36.0,40.0,622.0,627.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,397.0,410.0,840.0,838.0,
38,62,80.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,78.0,78.0,572.0,580.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.6,1.4,4.2,1.8,10.0,2.0,683.0,684.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,8.1,3.9,10.7,7.3,152.0,152.0,621.0,596.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,4.8,3.2,6.8,5.2,165.0,180.0,680.0,675.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,2.2,1.8,3.3,2.7,32.0,10.0,597.0,576.0,
43,55,85.0,8.0,20.0,384.0,720.0,,,8.0,0.0,12.0,0.0,425.0,396.0,861.0,857.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.4,2.6,21.0,33.0,546.0,518.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.9,2.1,34.0,33.0,649.0,622.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,277.0,314.0,789.0,800.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,19.0,22.0,640.0,625.0,
48,42,5.0,16.0,10.0,384.0,720.0,,,2.2,1.8,3.7,2.3,366.0,361.0,940.0,949.0,
49,42,12.0,16.0,10.0,384.0,720.0,,,2.3,1.7,3.4,2.6,312.0,320.0,680.0,681.0,
50,72,35.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,351.0,345.0,799.0,787.0,
51,55,20.0,16.0,19.0,0.0,576.0,,,4.5,3.1,6.4,5.0,147.0,133.0,629.0,651.0,
52,25,30.0,8.0,3.0,0.0,576.0,,,1.2,0.0,1.8,0.0,9.0,19.0,527.0,537.0,
53,20,50.0,8.0,5.0,0.0,576.0,,,2.0,0.0,3.0,0.0,212.0,210.0,668.0,658.0,
54,55,60.0,8.0,16.0,384.0,720.0,,,0.0,6.4,0.0,9.6,428.0,440.0,908.0,902.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,3.9,2.5,5.6,4.0,416.0,409.0,936.0,938.0,
56,50,35.0,8.0,19.0,384.0,720.0,,,7.6,0.0,11.4,0.0,384.0,350.0,851.0,882.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,0.0,9.2,0.0,13.8,208.0,200.0,721.0,723.0,
58,15,10.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,12.0,368.0,378.0,910.0,902.0,
59,10,20.0,8.0,19.0,0.0,576.0,,,0.0,7.6,0.0,11.4,16.0,2.0,738.0,726.0,
60,15,60.0,16.0,17.0,384.0,720.0,,,4.9,1.9,6.9,3.3,390.0,367.0,941.0,952.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,2.4,1.2,3.7,1.7,105.0,92.0,564.0,553.0,
62,65,35.0,8.0,3.0,0.0,576.0,,,1.2,0.0,1.8,0.0,17.0,5.0,585.0,592.0,
63,65,20.0,16.0,6.0,0.0,576.0,,,1.7,0.7,2.3,1.3,28.0,12.0,598.0,608.0,
64,45,30.0,8.0,17.0,0.0,576.0,,,0.0,6.8,0.0,10.2,19.0,5.0,543.0,531.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,4.5,1.9,6.7,2.9,11.0,0.0,569.0,573.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,3.6,2.8,5.5,4.1,403.0,376.0,884.0,869.0,
67,64,42.0,8.0,9.0,0.0,576.0,,,0.0,3.6,0.0,5.4,99.0,60.0,580.0,560.0,
68,40,60.0,16.0,21.0,384.0,720.0,,,5.1,3.3,8.2,4.4,400.0,398.0,949.0,915.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,10.8,0.0,16.2,0.0,8.0,9.0,526.0,513.0,
70,35,69.0,16.0,23.0,384.0,720.0,,,5.1,4.1,9.7,4.1,278.0,289.0,931.0,938.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,3.7,1.9,5.3,3.1,62.0,56.0,523.0,524.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,1.7,1.5,2.9,1.9,6.0,27.0,636.0,681.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,2.0,0.0,3.0,0.0,133.0,101.0,588.0,588.0,
74,20,20.0,8.0,8.0,384.0,720.0,,,3.2,0.0,4.8,0.0,384.0,429.0,920.0,949.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,6.4,0.0,9.6,0.0,48.0,43.0,551.0,559.0,
76,60,12.0,8.0,31.0,0.0,576.0,,,0.0,12.4,0.0,18.6,91.0,123.0,557.0,558.0,
77,23,3.0,8.0,7.0,384.0,720.0,,,0.0,2.8,0.0,4.2,384.0,349.0,935.0,949.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,10.8,0.0,16.2,0.0,168.0,148.0,688.0,669.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,6.7,5.3,11.6,6.4,177.0,201.0,617.0,622.0,
80,47,47.0,16.0,13.0,624.0,960.0,,,3.0,2.2,4.4,3.4,409.0,420.0,947.0,952.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,229.0,249.0,608.0,612.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,0.0,3.6,0.0,5.4,9.0,8.0,542.0,520.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,3.7,1.9,6.1,2.3,16.0,5.0,606.0,620.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,7.2,0.0,10.8,236.0,235.0,682.0,651.0,
85,63,23.0,16.0,2.0,0.0,576.0,,,0.5,0.3,0.8,0.4,189.0,179.0,630.0,639.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,6.5,4.7,11.5,5.3,185.0,191.0,643.0,615.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,2.7,2.5,4.6,3.2,265.0,252.0,584.0,577.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,0.0,7.6,0.0,11.4,69.0,49.0,556.0,586.0,
