CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,138.0,,,7.1,2.9,0.0,211.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,4.4,2.6,0.0,203.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,9.1,3.9,0.0,206.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,19.0,0.0,149.0,160.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,16.3,9.7,0.0,202.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,98.0,109.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,5.0,0.0,0.0,211.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,95.0,105.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,96.0,108.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,9.7,6.3,124.0,134.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,6.8,5.2,66.0,77.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,19.0,0.0,0.0,211.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,14.4,8.6,159.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,20.0,32.0,43.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,4.8,3.2,60.0,71.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,13.6,5.4,74.0,85.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,2.0,0.0,157.0,167.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,8.1,3.9,87.0,98.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,10.5,6.5,76.0,87.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,9.0,0.0,126.0,136.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,11.0,0.0,209.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,12.4,5.6,96.0,108.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,19.2,9.8,67.0,79.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,3.0,0.0,152.0,163.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,6.0,0.0,172.0,182.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,0.0,17.0,0.0,219.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,16.0,36.0,47.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,10.8,5.2,38.0,50.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,0.0,9.0,62.0,74.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,14.1,6.9,71.0,81.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,15.4,11.6,0.0,215.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,15.9,7.1,140.0,152.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,11.0,36.0,48.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,8.4,5.6,0.0,198.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,8.0,0.0,143.0,154.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,0.0,5.0,40.0,52.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,5.0,3.0,0.0,198.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,16.0,82.0,94.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,31.0,0.0,44.0,54.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,5.2,3.8,84.0,95.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,5.0,0.0,96.0,107.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,3.4,1.6,31.0,41.0,
43,23,3.0,8.0,7.0,92.0,172.5,,,7.0,0.0,131.0,142.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,10.3,7.7,69.0,79.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,8.5,7.5,31.0,43.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,1.0,0.0,116.0,127.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,27.0,50.0,62.0,
48,13,52.0,8.0,36.0,0.0,138.0,,,0.0,36.0,0.0,198.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,30.0,107.0,118.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,13.0,0.0,203.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,10.0,0.0,87.0,98.0,
52,27,43.0,8.0,9.0,0.0,138.0,,,9.0,0.0,0.0,221.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,14.0,0.0,95.0,105.0,
54,57,29.0,16.0,18.0,92.0,172.5,,,10.7,7.3,139.0,151.0,
55,63,23.0,16.0,2.0,92.0,172.5,,,1.3,0.7,135.0,146.0,
56,53,12.0,16.0,6.0,92.0,172.5,,,4.4,1.6,130.0,140.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,0.0,7.0,100.0,112.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,0.0,18.0,199.0,211.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,0.0,28.0,0.0,203.0,
60,17,34.0,8.0,3.0,92.0,172.5,,,0.0,3.0,161.0,173.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,13.0,0.0,76.0,87.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,10.8,8.2,57.0,68.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,10.0,34.0,44.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,9.0,72.0,83.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,12.6,7.4,51.0,62.0,
66,49,73.0,8.0,25.0,0.0,138.0,,,0.0,25.0,126.0,138.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,14.3,10.7,82.0,93.0,
68,56,39.0,16.0,36.0,92.0,172.5,,,25.0,11.0,141.0,153.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,3.8,2.2,49.0,61.0,
70,37,56.0,8.0,5.0,149.5,230.0,,,5.0,0.0,182.0,193.0,
71,57,68.0,16.0,15.0,0.0,138.0,,,10.5,4.5,76.0,88.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,25.0,0.0,0.0,210.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,0.0,9.0,78.0,89.0,
74,46,13.0,16.0,8.0,92.0,172.5,,,4.5,3.5,148.0,159.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,18.0,0.0,0.0,198.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,8.0,5.0,73.0,83.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,14.0,0.0,178.0,189.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,0.0,3.0,95.0,106.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,23.0,0.0,92.0,103.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,0.0,6.0,181.0,192.0,
81,55,54.0,8.0,26.0,0.0,138.0,,,0.0,26.0,94.0,105.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,16.0,0.0,0.0,204.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,201.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,0.0,7.0,101.0,112.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,23.2,17.8,0.0,206.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,24.3,10.7,94.0,104.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,26.0,0.0,93.0,103.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,5.9,3.1,73.0,84.0,
89,26,35.0,8.0,15.0,149.5,230.0,,,15.0,0.0,176.0,187.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,0.0,3.0,94.0,106.0,
91,15,19.0,8.0,1.0,0.0,138.0,,,0.0,1.0,0.0,194.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.0,1.0,18.0,28.0,
93,18,24.0,8.0,22.0,149.5,230.0,,,0.0,22.0,187.0,199.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,213.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,20.0,0.0,0.0,216.0,
96,22,27.0,8.0,11.0,0.0,138.0,,,0.0,11.0,0.0,214.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,12.0,0.0,132.0,143.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,0.0,10.0,0.0,209.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,0.0,9.0,83.0,93.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,0.0,17.0,185.0,196.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
