CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,92.0,172.5,,,0.0,4.0,0.0,6.0,160.0,160.0,171.0,171.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,50.0,49.0,60.0,60.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,3.4,1.8,4.2,3.6,115.0,115.0,126.0,127.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,7.6,0.0,11.4,148.0,148.0,160.0,160.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,10.4,0.0,15.6,0.0,33.0,34.0,44.0,45.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,99.0,98.0,109.0,109.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,1.2,0.8,2.0,1.0,80.0,81.0,91.0,91.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,95.0,94.0,106.0,105.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,97.0,97.0,108.0,108.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,4.3,2.1,5.2,4.4,124.0,124.0,135.0,135.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,67.0,66.0,78.0,78.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.6,3.0,7.1,4.3,63.0,63.0,73.0,73.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,5.8,3.4,8.0,5.8,159.0,158.0,169.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,31.0,31.0,43.0,42.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,60.0,61.0,72.0,71.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,75.0,75.0,86.0,86.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,0.8,0.0,1.2,0.0,157.0,157.0,167.0,168.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,86.0,87.0,97.0,98.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,3.5,3.3,6.4,3.8,76.0,76.0,86.0,86.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,125.0,125.0,137.0,136.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,2.6,1.8,4.5,2.1,62.0,61.0,72.0,72.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,96.0,96.0,107.0,107.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,17.4,68.0,67.0,78.0,79.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,0.7,0.5,1.1,0.7,152.0,153.0,164.0,163.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,172.0,172.0,182.0,183.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,6.8,0.0,10.2,131.0,131.0,142.0,142.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,3.8,2.6,5.9,3.7,36.0,36.0,47.0,47.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,39.0,38.0,50.0,49.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,62.0,63.0,74.0,73.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,8.4,0.0,12.6,0.0,71.0,71.0,81.0,82.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,7.5,3.3,10.3,5.9,49.0,49.0,61.0,61.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,5.3,3.9,8.8,5.0,140.0,140.0,151.0,151.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,2.7,1.7,3.6,3.0,36.0,37.0,48.0,47.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,3.7,1.9,5.0,3.4,116.0,116.0,128.0,128.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,0.0,3.2,0.0,4.8,143.0,143.0,154.0,154.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.2,0.8,2.0,1.0,40.0,41.0,51.0,51.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,134.0,134.0,145.0,145.0,
