CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,302.0,487.0,
2,45,70.0,16.0,30.0,0.0,2034.0,,,20.5,9.5,199.0,387.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,6.9,3.1,1158.0,1333.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1258.0,1426.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,11.0,186.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,494.0,671.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1068.0,1247.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,13.4,6.6,2887.0,3054.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2590.0,2769.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2776.0,2958.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2683.0,2872.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,2116.0,2279.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,16.9,13.1,2389.0,2570.0,
14,22,85.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2018.0,2187.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,40.0,0.0,2210.0,2383.0,
16,20,85.0,16.0,40.0,1356.0,2542.5,,,27.8,12.2,1918.0,2110.0,
17,18,75.0,16.0,20.0,1356.0,2542.5,,,14.2,5.8,2303.0,2486.0,
18,15,75.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1741.0,1903.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1826.0,2003.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,4.0,179.0,
21,30,56.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2971.0,3153.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,13.0,185.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,6.2,3.8,1634.0,1811.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,101.0,278.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,25.6,14.4,2499.0,2668.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,6.0,4.0,1540.0,1712.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,6.9,3.1,204.0,382.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1445.0,1621.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,5.3,4.7,387.0,567.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,296.0,464.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,772.0,948.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,22.2,7.8,581.0,767.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,0.0,40.0,684.0,861.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1337.0,1507.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,869.0,1039.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1241.0,1426.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,970.0,1145.0,
