CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,2.9,1.1,3.8,2.2,0.0,0.0,3284.0,3337.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,0.0,0.0,3372.0,3341.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.6,2.4,0.0,0.0,3290.0,3300.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1245.0,1252.0,1433.0,1428.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3376.0,3291.0,
6,16,42.0,16.0,20.0,0.0,2034.0,,,5.1,2.9,7.7,4.3,0.0,0.0,3377.0,3329.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3293.0,3286.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,4.7,3.3,7.5,4.5,2885.0,2876.0,3056.0,3053.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.5,2.5,2586.0,2587.0,2764.0,2767.0,
10,35,66.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.3,2.7,0.0,0.0,3390.0,3382.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,2.3,1.7,3.8,2.2,2684.0,2682.0,2874.0,2863.0,
12,25,85.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3390.0,3279.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,12.0,0.0,18.0,0.0,2403.0,2398.0,2565.0,2566.0,
14,22,85.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.3,2.7,0.0,0.0,3353.0,3382.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,10.3,5.7,16.5,7.5,2212.0,2209.0,2377.0,2383.0,
16,20,85.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,0.0,0.0,3373.0,3387.0,
17,18,75.0,16.0,20.0,0.0,2034.0,,,4.1,3.9,7.1,4.9,0.0,0.0,3323.0,3315.0,
18,15,75.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3335.0,3293.0,
19,15,80.0,16.0,10.0,0.0,2034.0,,,2.9,1.1,4.0,2.0,0.0,0.0,3361.0,3361.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.6,2.4,0.0,0.0,3349.0,3381.0,
21,30,56.0,16.0,20.0,0.0,2034.0,,,5.2,2.8,7.8,4.2,0.0,0.0,3334.0,3386.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3327.0,3302.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,4.4,1.6,1639.0,1643.0,1813.0,1817.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3367.0,3285.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,9.8,6.2,13.0,11.0,2497.0,2494.0,2665.0,2679.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
