CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,0.0,138.0,,,2.4,1.5,0.0,0.2,2.9,2.4,0.0,0.7,12.0,3.0,221.0,221.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,1.0,6.0,215.0,212.0,
3,55,45.0,32.0,13.0,0.0,138.0,,,2.1,1.6,0.9,0.5,3.6,2.3,1.2,0.7,43.0,51.0,190.0,200.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,138.0,135.0,170.0,171.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,0.0,6.6,3.8,0.0,0.0,8.1,7.5,0.0,2.0,15.0,216.0,209.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.8,0.0,0.4,0.0,1.2,0.0,0.6,0.0,73.0,73.0,134.0,134.0,
7,20,50.0,24.0,5.0,0.0,138.0,,,1.0,0.6,0.5,0.0,1.5,1.0,0.5,0.0,9.0,20.0,175.0,171.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,3.2,0.0,0.0,0.4,4.1,0.0,0.0,1.3,84.0,87.0,112.0,114.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,0.0,0.0,6.0,0.4,0.0,0.0,6.6,3.0,87.0,85.0,117.0,115.0,
10,30,60.0,32.0,16.0,92.0,172.5,,,2.7,1.7,1.3,0.7,4.4,2.6,1.9,0.8,106.0,107.0,152.0,152.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,0.0,2.6,2.2,0.0,0.0,3.9,3.3,0.0,55.0,54.0,87.0,87.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,6.7,0.0,0.0,0.9,10.2,0.0,0.0,1.2,9.0,1.0,209.0,196.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,0.0,0.0,5.6,3.6,0.0,0.0,10.3,3.5,147.0,147.0,182.0,180.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,26.0,194.0,191.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,0.0,3.2,0.0,0.0,0.0,4.8,0.0,50.0,49.0,81.0,84.0,
16,10,20.0,24.0,19.0,0.0,138.0,,,0.0,4.2,2.9,0.5,0.0,6.3,4.1,1.0,21.0,28.0,140.0,148.0,
17,5,30.0,32.0,2.0,92.0,172.5,,,0.3,0.3,0.1,0.1,0.5,0.5,0.2,0.1,119.0,118.0,195.0,189.0,
18,20,40.0,24.0,12.0,0.0,138.0,,,3.0,0.0,1.4,0.4,4.4,0.0,2.2,0.6,47.0,43.0,139.0,142.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,0.0,3.9,2.9,0.0,0.0,6.2,4.0,0.0,32.0,30.0,157.0,149.0,
20,45,65.0,24.0,9.0,92.0,172.5,,,2.1,0.0,1.0,0.5,3.7,0.0,1.3,0.4,69.0,69.0,184.0,189.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,0.0,0.0,6.6,0.0,0.0,7.0,6.0,201.0,212.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.8,0.0,2.4,0.0,7.2,0.0,3.6,0.0,75.0,70.0,127.0,127.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,0.0,7.4,4.2,0.0,0.0,12.3,5.1,0.0,56.0,56.0,88.0,87.0,
24,65,35.0,24.0,3.0,92.0,172.5,,,0.5,0.4,0.3,0.0,0.8,0.6,0.4,0.0,52.0,46.0,196.0,191.0,
25,65,20.0,24.0,6.0,149.5,230.0,,,1.5,0.0,0.7,0.2,2.2,0.0,1.1,0.3,149.0,152.0,187.0,187.0,
26,45,30.0,16.0,17.0,92.0,172.5,,,0.0,5.7,0.0,1.1,0.0,9.1,0.0,1.1,43.0,45.0,222.0,216.0,
