CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,650.0,1000.0,,,10.0,0.0,631.0,945.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,3.9,3.1,57.0,375.0,
3,55,45.0,16.0,13.0,400.0,750.0,,,7.7,5.3,490.0,624.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,14.0,5.0,449.0,986.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,26.0,6.0,405.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,1.6,1.4,251.0,679.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,5.0,292.0,459.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,9.0,0.0,267.0,601.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,10.5,5.5,230.0,645.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,9.6,6.4,491.0,728.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,8.2,3.8,22.0,545.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,19.0,157.0,425.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,14.8,8.2,385.0,997.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,11.0,9.0,29.0,457.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,4.5,3.5,28.0,574.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,13.1,5.9,206.0,437.0,
17,5,30.0,8.0,2.0,400.0,750.0,,,0.0,2.0,388.0,990.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,6.8,5.2,341.0,471.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,17.0,200.0,437.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,5.5,3.5,535.0,713.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,11.0,0.0,149.0,412.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,18.0,0.0,276.0,647.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,29.0,28.0,532.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,3.0,0.0,613.0,941.0,
25,65,20.0,8.0,6.0,400.0,750.0,,,6.0,0.0,386.0,994.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,0.0,17.0,539.0,722.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,10.0,6.0,2.0,638.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,16.0,0.0,23.0,329.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,5.4,3.6,127.0,377.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,10.9,10.1,76.0,519.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,0.0,27.0,89.0,354.0,
32,35,69.0,8.0,23.0,650.0,1000.0,,,23.0,0.0,600.0,838.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,11.0,0.0,9.0,679.0,
34,65,55.0,8.0,14.0,400.0,750.0,,,14.0,0.0,481.0,662.0,
35,63,65.0,16.0,8.0,400.0,750.0,,,4.8,3.2,436.0,982.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,3.0,2.0,14.0,718.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,4.2,3.8,548.0,744.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,16.0,130.0,572.0,
