CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,10.0,0.0,994.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,4.5,2.5,0.0,974.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,7.8,5.2,0.0,992.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,19.0,0.0,669.0,807.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,14.9,11.1,0.0,990.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,2.2,0.8,0.0,985.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,5.0,0.0,975.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,5.5,3.5,403.0,488.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,10.1,5.9,396.0,499.0,
10,30,60.0,8.0,16.0,0.0,600.0,,,16.0,0.0,0.0,975.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,12.0,0.0,205.0,326.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,993.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,23.0,0.0,689.0,840.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,20.0,0.0,993.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,8.0,0.0,166.0,300.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,963.0,
17,5,30.0,16.0,2.0,0.0,600.0,,,1.3,0.7,0.0,975.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.8,4.2,0.0,974.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,17.0,0.0,0.0,996.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,6.4,2.6,0.0,974.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,976.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,9.4,8.6,0.0,967.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,19.5,9.5,196.0,330.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,0.0,3.0,0.0,983.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,811.0,969.0,
26,45,30.0,8.0,17.0,0.0,600.0,,,17.0,0.0,0.0,988.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,16.0,0.0,0.0,988.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,10.7,5.3,0.0,994.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,972.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,12.1,8.9,0.0,969.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,17.6,9.4,0.0,982.0,
32,35,69.0,16.0,23.0,0.0,600.0,,,16.9,6.1,0.0,976.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,0.0,11.0,0.0,984.0,
34,65,55.0,16.0,14.0,0.0,600.0,,,8.5,5.5,0.0,997.0,
35,63,65.0,8.0,8.0,0.0,600.0,,,0.0,8.0,0.0,983.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,2.9,2.1,0.0,985.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,0.0,8.0,0.0,970.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,9.4,6.6,295.0,409.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,31.0,0.0,0.0,969.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,5.6,3.4,0.0,979.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,2.7,2.3,0.0,973.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,989.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,977.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,11.8,6.2,231.0,343.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,9.8,6.2,0.0,994.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,1.0,0.0,0.0,980.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,27.0,0.0,987.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,36.0,0.0,0.0,996.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,30.0,0.0,0.0,973.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,8.3,4.7,0.0,980.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
