CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,16.0,10.0,803.4,1236.0,,,0.0,2.7,1.3,0.0,0.0,3.4,2.6,0.0,888.0,889.0,997.0,994.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,0.0,8.9,0.0,3.1,0.0,16.1,0.0,1.9,815.0,815.0,885.0,885.0,
3,42,66.0,24.0,10.0,0.0,741.6,,,1.8,1.2,0.9,0.0,2.6,2.1,1.3,0.0,52.0,47.0,159.0,166.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,700.0,692.0,815.0,816.0,
5,42,65.0,24.0,10.0,0.0,741.6,,,2.6,0.0,1.3,0.1,4.2,0.0,1.6,0.3,10.0,15.0,60.0,61.0,
6,40,69.0,24.0,20.0,494.4,927.0,,,0.0,4.4,3.3,0.3,0.0,6.4,3.5,2.1,542.0,543.0,770.0,765.0,
7,40,66.0,24.0,20.0,0.0,741.6,,,3.9,3.0,0.0,1.1,5.5,4.9,0.0,1.6,167.0,171.0,227.0,226.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,242.0,245.0,335.0,332.0,
9,38,70.0,24.0,10.0,0.0,741.6,,,0.0,2.4,0.9,0.7,0.0,3.4,1.7,0.8,487.0,479.0,665.0,665.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,356.0,361.0,406.0,406.0,
11,35,69.0,24.0,10.0,0.0,741.6,,,2.8,0.0,1.0,0.2,3.1,0.0,1.9,1.0,449.0,450.0,507.0,503.0,
12,25,85.0,24.0,20.0,0.0,741.6,,,5.2,0.0,1.7,1.1,8.5,0.0,2.4,1.1,643.0,646.0,729.0,727.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,27.0,29.0,100.0,95.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,570.0,571.0,618.0,617.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,390.0,392.0,423.0,423.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,474.0,476.0,525.0,528.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,5.9,0.0,1.6,0.5,7.0,0.0,3.1,1.9,102.0,104.0,143.0,142.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,7.6,0.0,0.0,0.4,9.5,0.0,0.0,2.5,163.0,163.0,265.0,267.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,3.8,0.0,0.0,0.2,5.8,0.0,0.0,0.2,273.0,271.0,352.0,349.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,0.0,3.6,0.0,0.4,0.0,4.4,0.0,1.6,3.0,9.0,79.0,80.0,
21,30,52.0,32.0,20.0,803.4,1236.0,,,3.2,2.6,1.9,0.4,5.9,3.2,1.7,1.2,916.0,917.0,965.0,964.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,804.0,802.0,889.0,891.0,
23,28,55.0,32.0,10.0,494.4,927.0,,,1.7,0.9,0.9,0.4,2.5,1.6,1.2,0.7,736.0,735.0,771.0,770.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.1,1.9,0.0,0.0,3.3,2.7,0.0,0.0,52.0,45.0,158.0,159.0,
25,25,52.0,24.0,40.0,0.0,741.6,,,7.7,6.2,2.1,0.0,10.5,7.6,5.9,0.0,169.0,171.0,221.0,222.0,
26,25,55.0,24.0,10.0,0.0,741.6,,,0.0,2.3,1.2,0.4,0.0,4.1,1.4,0.5,607.0,607.0,720.0,711.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,0.0,3.5,0.0,0.5,0.0,4.3,0.0,1.7,264.0,259.0,315.0,316.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,550.0,553.0,587.0,587.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.7,1.3,0.0,0.0,4.1,1.9,365.0,362.0,398.0,398.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,2.4,1.6,0.0,0.0,3.3,2.7,0.0,0.0,447.0,450.0,504.0,504.0,
31,10,35.0,32.0,20.0,0.0,741.6,,,3.6,2.2,1.8,0.4,5.1,4.2,2.2,0.5,204.0,201.0,233.0,233.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,0.0,9.0,0.0,3.0,0.0,16.1,0.0,1.9,25.0,30.0,196.0,199.0,
33,8,40.0,24.0,40.0,0.0,741.6,,,9.5,5.9,0.0,0.7,12.4,9.3,0.0,2.2,37.0,33.0,217.0,211.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,0.0,6.1,0.0,1.9,0.0,9.5,0.0,2.5,702.0,709.0,856.0,857.0,
35,5,35.0,32.0,10.0,0.0,741.6,,,1.7,1.1,0.9,0.4,2.7,1.8,1.3,0.3,249.0,241.0,381.0,381.0,
36,5,45.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.7,1.3,0.0,0.0,3.9,2.1,642.0,647.0,735.0,733.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,4.5,3.5,0.0,0.0,7.0,5.0,0.0,0.0,363.0,359.0,454.0,457.0,
38,0,40.0,24.0,30.0,0.0,741.6,,,5.6,3.9,2.5,0.0,8.5,5.7,3.8,0.0,472.0,471.0,531.0,532.0,
39,0,45.0,32.0,20.0,0.0,741.6,,,3.5,2.5,1.4,0.6,5.5,3.5,1.6,1.4,531.0,531.0,653.0,655.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,0.0,2.4,1.6,0.0,0.0,4.4,1.6,0.0,229.0,237.0,354.0,355.0,
41,35,32.0,32.0,10.0,0.0,741.6,,,1.9,1.2,0.9,0.1,2.4,1.7,1.4,0.5,123.0,123.0,282.0,289.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,4.7,3.3,0.0,0.0,6.9,5.1,0.0,0.0,14.0,14.0,245.0,236.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,15.0,161.0,161.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.6,1.4,0.0,0.0,3.4,2.6,330.0,329.0,438.0,437.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,512.0,506.0,634.0,633.0,
46,30,32.0,32.0,30.0,0.0,741.6,,,5.7,4.1,2.0,0.2,7.2,5.7,3.0,2.2,411.0,414.0,553.0,549.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,3.3,0.0,0.0,0.7,4.7,0.0,0.0,1.3,847.0,863.0,1135.0,1127.0,
48,28,30.0,32.0,10.0,0.0,741.6,,,1.6,1.3,0.7,0.4,2.6,2.2,0.9,0.2,594.0,593.0,728.0,730.0,
49,28,35.0,32.0,10.0,803.4,1236.0,,,1.7,1.1,0.6,0.5,2.6,1.9,0.9,0.6,902.0,908.0,1126.0,1144.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,779.0,770.0,923.0,923.0,
51,25,30.0,16.0,10.0,494.4,927.0,,,2.9,0.0,1.1,0.0,4.6,0.0,1.4,0.0,688.0,695.0,828.0,823.0,
52,25,35.0,32.0,10.0,803.4,1236.0,,,1.8,1.2,0.9,0.1,2.8,2.1,0.9,0.2,840.0,848.0,1027.0,1026.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,5.0,0.0,3.0,0.0,8.3,0.0,3.7,0.0,219.0,219.0,414.0,429.0,
54,42,10.0,8.0,40.0,0.0,741.6,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,86.0,81.0,368.0,352.0,
55,42,15.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.9,0.2,2.2,2.1,1.2,0.5,18.0,18.0,235.0,251.0,
56,40,5.0,32.0,30.0,0.0,741.6,,,5.4,3.9,2.5,0.2,6.9,5.4,3.5,2.2,340.0,344.0,485.0,486.0,
57,40,15.0,24.0,40.0,0.0,741.6,,,9.9,0.0,4.6,1.5,17.1,0.0,5.0,2.0,23.0,31.0,185.0,172.0,
58,38,5.0,32.0,30.0,0.0,741.6,,,5.4,4.1,1.8,0.7,8.2,6.1,2.1,1.7,388.0,400.0,618.0,606.0,
