CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,576.0,,,10.3,9.7,0.0,937.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,17.9,12.1,0.0,922.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,6.1,3.9,0.0,945.0,
4,20,80.0,16.0,40.0,624.0,960.0,,,24.5,15.5,633.0,773.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,20.0,0.0,0.0,958.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,20.0,0.0,379.0,520.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,0.0,917.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,359.0,496.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,13.7,6.3,364.0,501.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,20.4,9.6,518.0,651.0,
11,8,40.0,8.0,40.0,0.0,576.0,,,40.0,0.0,184.0,327.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,0.0,20.0,0.0,940.0,
13,5,35.0,16.0,10.0,624.0,960.0,,,6.1,3.9,642.0,778.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,6.5,3.5,0.0,951.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,20.0,0.0,172.0,296.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,11.6,8.4,0.0,941.0,
17,0,45.0,16.0,20.0,624.0,960.0,,,11.3,8.7,694.0,829.0,
18,44,5.0,16.0,20.0,0.0,576.0,,,12.5,7.5,0.0,952.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,40.0,0.0,0.0,923.0,
20,42,15.0,8.0,10.0,0.0,576.0,,,10.0,0.0,0.0,931.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,10.0,0.0,919.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,40.0,0.0,369.0,500.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,0.0,30.0,200.0,321.0,
24,38,15.0,16.0,10.0,0.0,576.0,,,6.9,3.1,0.0,926.0,
25,35,5.0,16.0,20.0,624.0,960.0,,,12.8,7.2,779.0,916.0,
26,95,30.0,16.0,30.0,0.0,576.0,,,21.6,8.4,0.0,949.0,
27,95,35.0,16.0,20.0,0.0,576.0,,,13.4,6.6,146.0,276.0,
28,92,30.0,8.0,10.0,0.0,576.0,,,10.0,0.0,0.0,910.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,6.4,3.6,0.0,951.0,
30,88,30.0,8.0,10.0,0.0,576.0,,,10.0,0.0,246.0,375.0,
31,88,35.0,8.0,20.0,0.0,576.0,,,20.0,0.0,0.0,918.0,
32,87,30.0,16.0,10.0,0.0,576.0,,,6.5,3.5,0.0,939.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,10.0,0.0,75.0,200.0,
34,85,35.0,8.0,30.0,0.0,576.0,,,0.0,30.0,0.0,936.0,
35,67,85.0,8.0,20.0,624.0,960.0,,,20.0,0.0,653.0,781.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,0.0,40.0,32.0,167.0,
37,65,82.0,16.0,10.0,0.0,576.0,,,5.4,4.6,0.0,913.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,16.8,13.2,275.0,410.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,10.0,0.0,57.0,195.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,19.8,10.2,321.0,454.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,369.0,504.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,28.0,155.0,
43,55,85.0,8.0,20.0,0.0,576.0,,,20.0,0.0,0.0,913.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,0.0,10.0,210.0,344.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,0.0,10.0,31.0,165.0,
46,18,80.0,16.0,10.0,0.0,576.0,,,6.3,3.7,0.0,930.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,10.0,0.0,0.0,931.0,
48,42,5.0,8.0,10.0,0.0,576.0,,,0.0,10.0,0.0,936.0,
49,42,12.0,8.0,10.0,0.0,576.0,,,0.0,10.0,431.0,561.0,
50,72,35.0,8.0,30.0,0.0,576.0,,,30.0,0.0,0.0,958.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
