CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,96.0,180.0,,,0.0,20.0,119.0,197.0,
2,22,75.0,8.0,30.0,0.0,144.0,,,0.0,30.0,31.0,102.0,
3,22,85.0,16.0,10.0,96.0,180.0,,,7.2,2.8,100.0,147.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,26.7,13.3,67.0,201.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,0.0,20.0,36.0,119.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,46.0,169.0,
7,15,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,65.0,122.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,6.7,3.3,49.0,155.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,20.0,0.0,42.0,160.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,30.0,0.0,81.0,182.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,20.7,19.3,26.0,155.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,14.0,6.0,46.0,113.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,10.0,0.0,61.0,192.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,0.0,10.0,26.0,118.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,0.0,20.0,34.0,165.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,20.0,0.0,53.0,114.0,
17,0,45.0,16.0,20.0,0.0,144.0,,,11.1,8.9,58.0,200.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,20.0,0.0,77.0,128.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,40.0,0.0,56.0,116.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,0.0,10.0,107.0,163.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,10.0,48.0,113.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,0.0,40.0,54.0,163.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,18.5,11.5,33.0,174.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,10.0,0.0,124.0,197.0,
25,35,5.0,16.0,20.0,0.0,144.0,,,14.6,5.4,43.0,185.0,
26,95,30.0,8.0,30.0,96.0,180.0,,,30.0,0.0,104.0,158.0,
27,95,35.0,8.0,20.0,0.0,144.0,,,20.0,0.0,49.0,181.0,
28,92,30.0,8.0,10.0,0.0,144.0,,,10.0,0.0,51.0,124.0,
29,90,35.0,16.0,10.0,0.0,144.0,,,6.4,3.6,50.0,114.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,10.0,0.0,43.0,168.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,12.1,7.9,44.0,112.0,
32,87,30.0,8.0,10.0,96.0,180.0,,,10.0,0.0,114.0,180.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,6.7,3.3,42.0,185.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,16.1,13.9,94.0,155.0,
35,67,85.0,8.0,20.0,96.0,180.0,,,0.0,20.0,48.0,188.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,0.0,40.0,36.0,197.0,
37,65,82.0,16.0,10.0,96.0,180.0,,,6.4,3.6,111.0,169.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,17.7,12.3,31.0,152.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,10.0,0.0,22.0,194.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,30.0,0.0,42.0,150.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,11.8,8.2,41.0,169.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,5.6,4.4,31.0,179.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,0.0,20.0,114.0,172.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,6.1,3.9,30.0,157.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,7.0,3.0,30.0,189.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,0.0,10.0,95.0,162.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,6.1,3.9,36.0,110.0,
48,42,5.0,8.0,10.0,96.0,180.0,,,10.0,0.0,120.0,189.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,0.0,10.0,79.0,165.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,19.4,10.6,101.0,160.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
