CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,5.8,4.2,692.0,858.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,7.0,0.0,130.0,288.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,9.4,3.6,525.0,584.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,13.2,5.8,667.0,801.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,16.6,9.4,28.0,216.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,1.8,1.2,407.0,515.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,3.1,1.9,330.0,410.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,5.8,3.2,402.0,487.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,8.6,7.4,397.0,497.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,16.0,0.0,577.0,636.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,8.1,3.9,196.0,326.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,10.4,8.6,222.0,346.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,12.0,11.0,689.0,839.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,20.0,0.0,24.0,256.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,5.6,2.4,163.0,300.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,19.0,261.0,382.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,1.3,0.7,729.0,872.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,12.0,376.0,435.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,17.0,261.0,384.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,5.8,3.2,576.0,673.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,7.2,3.8,213.0,338.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,11.5,6.5,404.0,495.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,20.9,8.1,203.0,334.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,1.9,1.1,695.0,861.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,811.0,966.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,0.0,17.0,582.0,672.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,0.0,16.0,99.0,258.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,9.7,6.3,114.0,256.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,6.6,2.4,184.0,313.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,14.3,6.7,250.0,362.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,18.7,8.3,149.0,276.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,16.3,6.7,649.0,782.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,5.7,5.3,44.0,205.0,
34,65,55.0,8.0,14.0,400.0,750.0,,,14.0,0.0,527.0,617.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,8.0,0.0,680.0,815.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,3.1,1.9,35.0,221.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,4.5,3.5,602.0,694.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,9.6,6.4,294.0,412.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,31.0,0.0,14.0,236.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,9.0,357.0,437.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,3.6,1.4,394.0,515.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,3.3,1.7,16.0,173.0,
43,23,3.0,16.0,7.0,400.0,750.0,,,4.2,2.8,614.0,708.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,18.0,0.0,225.0,342.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,0.0,16.0,16.0,203.0,
46,2,48.0,16.0,1.0,400.0,750.0,,,0.7,0.3,504.0,637.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,16.4,10.6,78.0,253.0,
48,13,52.0,16.0,36.0,650.0,1000.0,,,24.4,11.6,759.0,919.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,16.8,13.2,500.0,542.0,
50,47,47.0,8.0,13.0,400.0,750.0,,,0.0,13.0,543.0,643.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
