CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,24.0,10.0,803.4,1236.0,,,1.9,1.5,0.0,0.5,3.1,2.7,0.0,0.2,879.0,875.0,995.0,1002.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,0.0,7.4,4.6,0.0,0.0,11.3,6.7,0.0,802.0,794.0,900.0,899.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,0.0,0.0,3.5,0.5,0.0,0.0,4.3,1.7,17.0,12.0,189.0,189.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.3,1.7,0.0,0.0,3.7,2.3,0.0,0.0,696.0,695.0,810.0,812.0,
5,42,65.0,24.0,10.0,0.0,741.6,,,1.9,1.5,0.6,0.0,2.9,2.1,1.0,0.0,14.0,12.0,130.0,121.0,
6,40,69.0,8.0,20.0,494.4,927.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,579.0,572.0,758.0,753.0,
7,40,66.0,32.0,20.0,0.0,741.6,,,3.8,2.5,1.4,0.3,5.8,4.2,1.8,0.2,137.0,131.0,263.0,261.0,
8,38,68.0,32.0,20.0,0.0,741.6,,,3.6,2.5,1.2,0.7,5.5,3.5,1.9,1.1,211.0,214.0,372.0,371.0,
9,38,70.0,24.0,10.0,0.0,741.6,,,0.0,2.1,1.5,0.4,0.0,2.9,1.9,1.2,498.0,484.0,640.0,649.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.2,1.8,0.0,0.0,3.5,2.5,0.0,0.0,322.0,325.0,445.0,440.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,412.0,418.0,541.0,533.0,
12,25,85.0,8.0,20.0,494.4,927.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,614.0,612.0,766.0,763.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,18.0,166.0,156.0,
14,22,85.0,32.0,10.0,0.0,741.6,,,1.9,1.3,0.8,0.1,2.9,1.7,1.0,0.5,541.0,536.0,656.0,648.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,0.0,8.8,7.2,0.0,0.0,16.3,7.7,0.0,358.0,354.0,455.0,457.0,
16,20,85.0,32.0,40.0,0.0,741.6,,,6.8,5.4,3.3,0.5,9.9,8.4,4.0,1.7,443.0,439.0,558.0,563.0,
17,18,75.0,32.0,20.0,0.0,741.6,,,3.3,2.6,1.6,0.5,5.6,3.7,1.7,1.0,69.0,68.0,178.0,172.0,
18,15,75.0,32.0,20.0,0.0,741.6,,,4.0,2.4,1.5,0.1,5.1,3.7,2.3,0.9,137.0,133.0,291.0,295.0,
19,15,80.0,32.0,10.0,0.0,741.6,,,1.5,1.3,0.8,0.3,2.5,2.3,1.0,0.2,239.0,231.0,384.0,382.0,
20,30,50.0,24.0,10.0,0.0,741.6,,,2.5,0.0,1.4,0.2,4.3,0.0,1.3,0.4,9.0,6.0,138.0,138.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,887.0,879.0,994.0,995.0,
22,28,52.0,32.0,20.0,494.4,927.0,,,3.1,2.8,1.9,0.2,5.2,4.1,2.5,0.2,772.0,774.0,930.0,921.0,
23,28,55.0,24.0,10.0,494.4,927.0,,,2.0,1.6,0.0,0.4,3.2,2.6,0.0,0.2,703.0,708.0,801.0,803.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,3.2,0.0,0.0,0.8,5.0,0.0,0.0,1.0,19.0,16.0,193.0,191.0,
25,25,52.0,32.0,40.0,0.0,741.6,,,7.1,4.1,3.7,1.0,11.4,8.2,3.9,0.5,142.0,132.0,254.0,252.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
