CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,650.0,1000.0,,,0.0,1.9,1.6,0.6,0.0,3.5,1.8,0.7,704.0,694.0,859.0,848.0,
2,35,17.0,24.0,7.0,0.0,600.0,,,1.4,1.1,0.0,0.3,2.2,1.5,0.0,0.5,137.0,139.0,292.0,291.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,0.0,0.0,4.1,1.1,0.0,0.0,6.1,1.7,522.0,523.0,585.0,584.0,
4,55,20.0,24.0,19.0,650.0,1000.0,,,0.0,4.5,2.5,0.6,0.0,5.8,3.7,1.9,666.0,677.0,809.0,810.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,6.7,0.0,3.7,0.0,11.1,0.0,4.5,0.0,26.0,17.0,226.0,222.0,
6,25,30.0,24.0,3.0,0.0,600.0,,,0.6,0.5,0.2,0.0,0.9,0.5,0.4,0.0,410.0,409.0,516.0,516.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,330.0,331.0,411.0,411.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,0.0,0.0,5.4,0.0,0.0,401.0,396.0,486.0,488.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,4.1,2.3,0.0,0.0,5.7,3.9,0.0,0.0,391.0,393.0,500.0,499.0,
10,30,60.0,24.0,16.0,400.0,750.0,,,3.3,2.4,0.0,0.7,5.0,4.2,0.0,0.3,571.0,575.0,632.0,635.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,0.0,3.5,0.0,1.3,0.0,5.2,0.0,2.0,205.0,200.0,329.0,326.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,223.0,220.0,347.0,354.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,0.0,7.1,0.0,2.1,0.0,10.6,0.0,3.2,681.0,689.0,835.0,828.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,23.0,246.0,258.0,
15,30,5.0,24.0,8.0,0.0,600.0,,,2.2,0.0,0.7,0.3,3.3,0.0,0.8,0.6,170.0,164.0,306.0,301.0,
16,10,20.0,32.0,19.0,0.0,600.0,,,3.2,2.2,1.7,0.5,4.3,3.4,2.8,0.9,268.0,269.0,373.0,374.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.0,0.0,0.7,0.1,0.0,0.0,0.9,0.3,733.0,729.0,875.0,878.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,0.0,0.0,4.8,0.0,0.0,0.0,7.2,375.0,374.0,436.0,436.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,0.0,4.2,2.6,0.0,0.0,6.1,4.1,0.0,268.0,260.0,385.0,387.0,
20,45,65.0,24.0,9.0,400.0,750.0,,,0.0,1.7,1.5,0.4,0.0,2.4,2.0,1.0,575.0,577.0,671.0,669.0,
21,45,20.0,24.0,11.0,0.0,600.0,,,2.0,1.8,0.6,0.0,3.0,2.0,1.6,0.0,209.0,208.0,342.0,339.0,
22,45,10.0,24.0,18.0,0.0,600.0,,,0.0,4.2,2.0,1.1,0.0,6.1,3.3,1.4,405.0,409.0,502.0,502.0,
23,55,5.0,32.0,29.0,0.0,600.0,,,5.2,3.3,2.7,0.4,6.8,6.3,3.8,0.5,195.0,194.0,327.0,332.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,696.0,690.0,848.0,859.0,
25,65,20.0,32.0,6.0,650.0,1000.0,,,1.2,0.7,0.4,0.1,1.4,1.2,0.8,0.1,807.0,809.0,969.0,960.0,
26,45,30.0,24.0,17.0,400.0,750.0,,,0.0,3.6,3.0,0.2,0.0,5.1,3.7,1.4,583.0,584.0,674.0,673.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,97.0,102.0,263.0,262.0,
28,41,37.0,24.0,16.0,0.0,600.0,,,0.0,3.7,2.3,0.4,0.0,4.4,4.0,1.2,103.0,105.0,269.0,265.0,
29,64,42.0,24.0,9.0,0.0,600.0,,,2.1,1.2,0.0,0.3,2.8,2.1,0.0,0.5,182.0,180.0,325.0,316.0,
30,40,60.0,24.0,21.0,0.0,600.0,,,0.0,4.6,2.9,0.9,0.0,8.2,3.7,0.8,250.0,258.0,362.0,355.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,142.0,148.0,279.0,286.0,
32,35,69.0,32.0,23.0,650.0,1000.0,,,4.0,2.7,2.0,0.6,5.8,3.7,2.7,1.6,654.0,660.0,787.0,788.0,
33,53,52.0,32.0,11.0,0.0,600.0,,,1.7,1.5,0.7,0.5,2.9,2.1,1.1,0.5,30.0,38.0,215.0,208.0,
34,65,55.0,16.0,14.0,400.0,750.0,,,0.0,3.8,1.8,0.0,0.0,5.5,2.9,0.0,528.0,527.0,616.0,618.0,
35,63,65.0,32.0,8.0,650.0,1000.0,,,1.5,0.7,0.7,0.3,2.1,1.2,1.1,0.3,675.0,679.0,816.0,823.0,
36,2,60.0,24.0,5.0,0.0,600.0,,,1.1,0.7,0.0,0.2,1.4,1.3,0.0,0.2,27.0,39.0,209.0,224.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,1.7,1.5,0.0,0.0,2.8,2.0,0.0,0.0,604.0,604.0,701.0,695.0,
38,5,5.0,32.0,16.0,0.0,600.0,,,2.9,2.3,1.0,0.2,4.1,2.8,1.9,0.8,300.0,298.0,407.0,412.0,
39,60,12.0,24.0,31.0,0.0,600.0,,,6.2,4.7,0.0,1.5,11.1,6.2,0.0,1.4,17.0,17.0,241.0,241.0,
40,40,25.0,24.0,9.0,0.0,600.0,,,2.7,0.0,0.7,0.1,3.9,0.0,1.3,0.2,360.0,358.0,439.0,437.0,
