CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,149.5,230.0,,,0.0,4.0,0.0,6.0,149.0,151.0,182.0,184.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.8,1.0,2.4,1.8,39.0,38.0,71.0,73.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,106.0,103.0,136.0,137.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,5.1,2.5,7.3,4.1,139.0,136.0,171.0,172.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,24.0,22.0,54.0,56.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,86.0,87.0,119.0,121.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,69.0,71.0,103.0,102.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,84.0,83.0,116.0,115.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.4,2.0,6.2,3.4,84.0,87.0,117.0,118.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,6.4,0.0,9.6,0.0,114.0,111.0,147.0,147.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,2.9,1.9,4.5,2.7,57.0,56.0,87.0,90.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.7,2.9,6.0,5.4,53.0,53.0,84.0,86.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,5.5,3.7,8.2,5.6,147.0,149.0,182.0,180.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,31.0,30.0,65.0,63.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,4.8,50.0,51.0,81.0,83.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,4.7,2.9,7.4,4.0,65.0,63.0,98.0,95.0,
17,5,30.0,16.0,2.0,149.5,230.0,,,0.6,0.2,0.9,0.3,145.0,146.0,180.0,179.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,3.1,1.7,4.6,2.6,77.0,76.0,108.0,107.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.2,2.6,5.9,4.3,64.0,64.0,98.0,99.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,2.4,1.2,3.4,2.0,116.0,113.0,149.0,149.0,
