CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,221.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,4.6,2.4,0.0,213.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,199.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,12.5,6.5,149.0,160.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,0.0,212.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,1.9,1.1,98.0,109.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.1,1.9,0.0,212.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,94.0,106.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,11.3,4.7,96.0,108.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,123.0,134.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,12.0,0.0,66.0,77.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,9.8,9.2,0.0,211.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,12.7,10.3,158.0,170.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,11.3,8.7,31.0,42.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,8.0,0.0,60.0,71.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,19.0,74.0,86.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,1.4,0.6,157.0,167.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,12.0,0.0,86.0,98.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,17.0,76.0,87.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,9.0,126.0,137.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,219.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,10.6,7.4,96.0,108.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,29.0,67.0,78.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,2.1,0.9,153.0,163.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,6.0,0.0,172.0,183.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,0.0,17.0,0.0,225.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,16.0,0.0,36.0,48.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,0.0,16.0,38.0,50.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,9.0,0.0,63.0,74.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,13.8,7.2,70.0,82.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,27.0,0.0,0.0,204.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,0.0,23.0,141.0,151.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,11.0,0.0,37.0,48.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,7.8,6.2,0.0,188.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,4.8,3.2,142.0,154.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,0.0,5.0,41.0,52.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,0.0,8.0,0.0,202.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,16.0,83.0,94.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,18.5,12.5,43.0,55.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,5.7,3.3,85.0,96.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,5.0,0.0,96.0,107.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,5.0,0.0,30.0,41.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,4.6,2.4,131.0,142.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,18.0,68.0,80.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,16.0,0.0,32.0,42.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.6,0.4,117.0,128.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,16.4,10.6,51.0,62.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,21.2,14.8,0.0,194.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,30.0,107.0,118.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,207.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
