CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,222.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,4.5,2.5,0.0,214.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,7.6,5.4,0.0,205.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,19.0,0.0,137.0,171.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,26.0,0.0,207.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,3.0,0.0,89.0,119.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.1,1.9,0.0,202.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,5.2,3.8,82.0,118.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,16.0,0.0,87.0,117.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,16.0,0.0,113.0,147.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,8.5,3.5,55.0,89.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,19.0,0.0,0.0,222.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,12.9,10.1,147.0,181.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,11.0,9.0,31.0,62.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,8.0,51.0,84.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,11.8,7.2,63.0,96.0,
17,5,30.0,8.0,2.0,149.5,230.0,,,0.0,2.0,147.0,178.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,12.0,76.0,110.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,17.0,66.0,98.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,5.5,3.5,116.0,146.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,7.4,3.6,0.0,213.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,18.0,86.0,120.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,29.0,0.0,58.0,89.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,1.8,1.2,142.0,173.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,6.0,0.0,155.0,188.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,11.4,5.6,0.0,225.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,16.0,25.0,59.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,0.0,16.0,26.0,60.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,0.0,9.0,53.0,85.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,13.3,7.7,60.0,94.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,216.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,23.0,0.0,131.0,163.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,11.0,25.0,60.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,14.0,0.0,0.0,186.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,5.3,2.7,132.0,165.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,3.1,1.9,38.0,72.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,0.0,8.0,0.0,202.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,16.0,0.0,73.0,104.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,20.2,10.8,31.0,65.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,9.0,0.0,73.0,107.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,3.4,1.6,86.0,120.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,5.0,23.0,58.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,4.5,2.5,122.0,154.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,12.7,5.3,56.0,89.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,9.7,6.3,28.0,61.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,1.0,104.0,138.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,27.0,39.0,74.0,
48,13,52.0,8.0,36.0,0.0,138.0,,,36.0,0.0,0.0,204.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,20.6,9.4,97.0,131.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,211.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
