CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,45,68.0,16.0,10.0,803.4,1236.0,,,5.8,4.2,812.0,1060.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,17.4,12.6,742.0,954.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,5.9,4.1,2.0,346.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,6.5,3.5,623.0,881.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,6.2,3.8,12.0,237.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,11.8,8.2,484.0,837.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,12.3,7.7,64.0,308.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,0.0,20.0,146.0,439.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,10.0,0.0,408.0,727.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,0.0,10.0,272.0,507.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,6.9,3.1,345.0,592.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,13.7,6.3,533.0,847.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,30.0,0.0,14.0,293.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,5.6,4.4,485.0,701.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,26.9,13.1,318.0,503.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,40.0,0.0,374.0,617.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,20.0,0.0,20.0,241.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,20.0,45.0,386.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,6.7,3.3,170.0,471.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,7.0,3.0,2.0,272.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,12.3,7.7,818.0,1057.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,20.0,0.0,689.0,998.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,6.6,3.4,662.0,856.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,10.0,8.0,355.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,40.0,0.0,71.0,319.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
