CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3389.0,3296.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,0.0,0.0,3279.0,3329.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3379.0,3348.0,
4,60,66.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1245.0,1246.0,1435.0,1428.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,4.5,1.5,0.0,0.0,3354.0,3372.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3379.0,3324.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,4.4,3.6,8.4,3.6,0.0,0.0,3311.0,3300.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2887.0,2886.0,3059.0,3052.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,2.3,1.7,4.1,1.9,2591.0,2597.0,2762.0,2764.0,
10,35,66.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.8,2.2,0.0,0.0,3342.0,3293.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.4,2.6,2686.0,2698.0,2864.0,2861.0,
12,25,85.0,16.0,20.0,0.0,2034.0,,,4.7,3.3,8.2,3.8,0.0,0.0,3301.0,3283.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,6.8,5.2,11.2,6.8,2401.0,2397.0,2580.0,2575.0,
14,22,85.0,16.0,10.0,0.0,2034.0,,,2.9,1.1,4.3,1.7,0.0,0.0,3291.0,3350.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,24.0,0.0,2205.0,2207.0,2381.0,2392.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,9.0,7.0,15.3,8.7,0.0,0.0,3389.0,3371.0,
17,18,75.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,8.1,3.9,0.0,0.0,3323.0,3276.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,5.1,2.9,7.4,4.6,0.0,0.0,3380.0,3284.0,
19,15,80.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,4.2,1.8,0.0,0.0,3284.0,3301.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,4.4,1.6,0.0,0.0,3370.0,3344.0,
21,30,56.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3293.0,3345.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,7.1,4.9,0.0,0.0,3342.0,3289.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1634.0,1632.0,1803.0,1818.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3322.0,3329.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,9.6,6.4,15.7,8.3,2488.0,2501.0,2677.0,2668.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,4.3,1.7,0.0,0.0,3308.0,3275.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.6,2.4,0.0,0.0,3284.0,3313.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,5.0,3.0,7.2,4.8,0.0,0.0,3292.0,3302.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3322.0,3388.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3369.0,3324.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3326.0,3319.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,7.6,4.4,11.1,6.9,0.0,0.0,3300.0,3328.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,0.0,16.0,0.0,24.0,0.0,0.0,3308.0,3267.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3351.0,3351.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3287.0,3374.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.9,2.1,0.0,0.0,3347.0,3307.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3368.0,3316.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,7.0,5.0,9.7,8.3,1054.0,1059.0,1238.0,1234.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3336.0,3346.0,
40,36,18.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3346.0,3291.0,
41,35,32.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3302.0,3390.0,
