CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,24.0,10.0,0.0,741.6,,,1.8,1.4,0.8,0.0,2.7,1.8,1.5,0.0,0.0,0.0,1229.0,1132.0,
2,45,70.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,1220.0,1163.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1230.0,1192.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,0.0,0.0,3.2,0.8,0.0,0.0,5.1,0.9,726.0,725.0,782.0,785.0,
5,42,65.0,32.0,10.0,0.0,741.6,,,1.8,1.3,0.8,0.1,2.4,2.0,0.9,0.7,0.0,0.0,1216.0,1154.0,
6,40,69.0,32.0,20.0,0.0,741.6,,,3.3,2.4,1.9,0.4,4.9,3.9,2.0,1.1,0.0,0.0,1137.0,1133.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1222.0,1149.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,250.0,252.0,329.0,325.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,531.0,526.0,607.0,606.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,0.0,2.4,1.6,0.0,0.0,3.6,2.4,0.0,0.0,0.0,1186.0,1146.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,445.0,447.0,510.0,510.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1117.0,1163.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0,24.0,94.0,97.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1180.0,1213.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,381.0,380.0,433.0,430.0,
16,20,85.0,24.0,40.0,0.0,741.6,,,10.1,0.0,3.4,2.5,14.2,0.0,7.0,2.8,0.0,0.0,1125.0,1167.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,0.0,4.4,3.0,0.6,0.0,6.8,4.5,0.7,0.0,0.0,1145.0,1213.0,
18,15,75.0,32.0,20.0,0.0,741.6,,,3.5,2.7,1.6,0.2,5.5,3.1,2.1,1.3,0.0,0.0,1159.0,1121.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1207.0,1124.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.5,1.5,0.7,0.4,3.1,1.8,0.9,0.3,0.0,0.0,1202.0,1166.0,
21,30,52.0,24.0,20.0,0.0,741.6,,,3.9,2.6,1.5,0.0,5.1,4.8,2.1,0.0,0.0,0.0,1142.0,1163.0,
22,28,52.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1172.0,1197.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,0.0,0.0,3.3,0.7,0.0,0.0,4.1,1.9,727.0,727.0,777.0,781.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1202.0,1182.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,11.0,0.0,5.0,0.0,17.9,0.0,6.1,0.0,163.0,163.0,225.0,227.0,
26,25,55.0,24.0,10.0,0.0,741.6,,,0.0,2.6,1.2,0.2,0.0,3.3,1.9,0.8,0.0,0.0,1132.0,1227.0,
27,23,52.0,32.0,10.0,0.0,741.6,,,1.8,1.1,0.8,0.3,2.5,1.8,1.3,0.4,0.0,0.0,1202.0,1148.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,4.4,3.6,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1179.0,1146.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,3.4,0.0,0.6,0.0,5.3,0.0,0.7,0.0,0.0,1193.0,1207.0,
30,20,55.0,32.0,10.0,0.0,741.6,,,1.6,1.4,0.9,0.1,2.4,2.1,1.3,0.3,0.0,0.0,1190.0,1224.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,7.5,0.0,0.0,0.5,9.7,0.0,0.0,2.3,0.0,0.0,1187.0,1178.0,
32,10,40.0,32.0,30.0,0.0,741.6,,,5.1,4.2,2.4,0.2,6.8,6.0,4.0,1.2,0.0,0.0,1162.0,1165.0,
33,8,40.0,24.0,40.0,0.0,741.6,,,8.7,0.0,5.1,2.2,13.3,0.0,6.8,3.9,0.0,0.0,1220.0,1158.0,
34,8,45.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1135.0,1156.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1192.0,1138.0,
36,5,45.0,24.0,10.0,0.0,741.6,,,2.8,0.0,0.9,0.3,3.5,0.0,1.9,0.6,0.0,0.0,1157.0,1203.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1132.0,1144.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,479.0,474.0,525.0,523.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1157.0,1152.0,
40,35,30.0,32.0,10.0,0.0,741.6,,,1.8,1.4,0.7,0.1,2.2,1.9,1.4,0.5,0.0,0.0,1228.0,1223.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,0.0,2.3,1.7,0.0,0.0,3.3,2.7,0.0,0.0,0.0,1147.0,1158.0,
42,33,32.0,24.0,20.0,0.0,741.6,,,5.0,0.0,1.7,1.3,7.7,0.0,4.0,0.2,0.0,0.0,1129.0,1133.0,
43,33,35.0,32.0,10.0,0.0,741.6,,,1.6,1.2,0.7,0.4,3.0,1.9,0.9,0.3,0.0,0.0,1236.0,1138.0,
44,32,30.0,24.0,10.0,0.0,741.6,,,1.9,1.3,0.8,0.0,2.9,1.8,1.3,0.0,359.0,359.0,416.0,415.0,
45,30,30.0,24.0,10.0,0.0,741.6,,,2.0,1.5,0.6,0.0,2.9,2.1,1.1,0.0,0.0,0.0,1227.0,1233.0,
46,30,32.0,32.0,30.0,0.0,741.6,,,5.0,4.0,2.0,0.9,8.3,5.1,3.0,1.6,0.0,0.0,1144.0,1207.0,
47,30,35.0,16.0,10.0,0.0,741.6,,,3.2,0.0,0.0,0.8,5.8,0.0,0.0,0.2,0.0,0.0,1207.0,1168.0,
48,28,30.0,32.0,10.0,0.0,741.6,,,1.9,1.2,0.6,0.4,2.6,1.9,1.0,0.6,0.0,0.0,1148.0,1186.0,
49,28,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1129.0,1178.0,
50,26,32.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1233.0,1148.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
