CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,4.0,0.0,6.0,0.0,0.0,0.0,974.0,976.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.5,1.3,2.2,2.0,0.0,0.0,974.0,995.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,0.0,0.0,973.0,975.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,7.6,0.0,11.4,609.0,611.0,865.0,876.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,10.4,0.0,15.6,0.0,0.0,0.0,981.0,984.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,1.2,0.0,1.8,0.0,0.0,0.0,990.0,984.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.1,0.9,2.1,0.9,0.0,0.0,977.0,997.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.5,1.9,312.0,318.0,567.0,582.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,4.0,2.4,6.9,2.7,319.0,323.0,578.0,584.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,3.7,2.7,5.8,3.8,0.0,0.0,987.0,972.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,128.0,142.0,394.0,390.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.5,3.1,7.4,4.0,0.0,0.0,1000.0,992.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,5.7,3.5,8.4,5.4,617.0,635.0,886.0,896.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,4.9,3.1,7.9,4.1,0.0,0.0,970.0,976.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,2.1,1.1,3.3,1.5,106.0,113.0,369.0,364.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,0.0,0.0,1000.0,963.0,
17,5,30.0,16.0,2.0,0.0,600.0,,,0.5,0.3,0.7,0.5,0.0,0.0,990.0,986.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,2.7,2.1,4.9,2.3,0.0,0.0,976.0,974.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,3.8,3.0,6.8,3.4,0.0,0.0,975.0,992.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,2.4,1.2,3.2,2.2,0.0,0.0,977.0,994.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,4.4,0.0,6.6,0.0,0.0,0.0,979.0,985.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,4.5,2.7,6.8,4.0,0.0,0.0,969.0,983.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,6.9,4.7,9.3,8.1,131.0,145.0,399.0,391.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,0.0,0.0,960.0,968.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,1.6,0.8,1.9,1.7,711.0,708.0,976.0,970.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
