CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,10.0,727.0,1120.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,17.4,12.6,665.0,1047.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,10.0,0.0,5.0,408.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,10.0,0.0,572.0,963.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,6.6,3.4,12.0,401.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,12.8,7.2,449.0,872.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,11.8,8.2,5.0,400.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,12.6,7.4,77.0,471.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,0.0,10.0,390.0,771.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,7.3,2.7,187.0,565.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,5.6,4.4,285.0,682.0,
12,25,85.0,16.0,20.0,494.4,927.0,,,12.6,7.4,496.0,895.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,30.0,29.0,412.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,5.7,4.3,407.0,796.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,0.0,40.0,200.0,618.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,24.8,15.2,319.0,690.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,20.0,27.0,403.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,20.0,36.0,409.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,6.7,3.3,109.0,502.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,6.3,3.7,1.0,371.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,0.0,20.0,734.0,1124.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,11.7,8.3,635.0,1038.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,10.0,0.0,557.0,964.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,10.0,0.0,1.0,392.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,40.0,0.0,14.0,403.0,
26,25,55.0,8.0,10.0,494.4,927.0,,,0.0,10.0,451.0,855.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,10.0,0.0,102.0,474.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,12.3,7.7,368.0,780.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,0.0,10.0,179.0,592.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,6.1,3.9,295.0,682.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,14.0,6.0,23.0,413.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,17.7,12.3,30.0,405.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,23.9,16.1,21.0,425.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,13.5,6.5,570.0,987.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,5.4,4.6,111.0,497.0,
36,5,45.0,8.0,10.0,494.4,927.0,,,0.0,10.0,491.0,873.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,20.0,222.0,599.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,19.1,10.9,293.0,708.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,12.8,7.2,411.0,796.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,6.5,3.5,101.0,493.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,10.0,17.0,402.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,11.4,8.6,16.0,399.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,6.2,3.8,16.0,384.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,6.3,3.7,187.0,588.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,7.4,2.6,382.0,766.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,0.0,30.0,266.0,687.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,6.6,3.4,746.0,1150.0,
48,28,30.0,8.0,10.0,494.4,927.0,,,10.0,0.0,469.0,855.0,
49,28,35.0,8.0,10.0,803.4,1236.0,,,0.0,10.0,738.0,1152.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,0.0,10.0,641.0,1045.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
