CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,0.0,600.0,,,0.0,2.1,1.4,0.5,0.0,3.3,1.9,0.8,0.0,0.0,982.0,988.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,0.0,0.0,996.0,997.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,985.0,997.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,0.0,4.8,2.8,0.0,0.0,7.2,4.2,0.0,597.0,601.0,874.0,876.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,0.0,0.0,7.4,3.0,0.0,0.0,11.3,4.3,0.0,0.0,992.0,980.0,
6,25,30.0,32.0,3.0,0.0,600.0,,,0.5,0.3,0.2,0.1,0.8,0.4,0.4,0.2,337.0,338.0,586.0,608.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,968.0,979.0,
8,10,43.0,24.0,9.0,0.0,600.0,,,0.0,2.1,0.9,0.6,0.0,2.5,1.8,1.1,306.0,320.0,566.0,581.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,3.0,2.4,1.0,0.0,4.2,2.9,2.5,0.0,326.0,315.0,574.0,588.0,
10,30,60.0,32.0,16.0,400.0,750.0,,,3.0,1.7,1.1,0.7,4.0,2.9,1.8,1.0,479.0,484.0,732.0,746.0,
11,20,65.0,32.0,12.0,0.0,600.0,,,2.1,1.3,0.9,0.5,3.3,2.3,1.3,0.3,138.0,126.0,401.0,402.0,
12,50,35.0,32.0,19.0,0.0,600.0,,,3.7,2.5,1.2,0.2,5.3,3.0,1.7,1.3,0.0,0.0,986.0,975.0,
13,30,25.0,24.0,23.0,650.0,1000.0,,,4.3,3.0,1.9,0.0,6.5,4.5,2.8,0.0,616.0,628.0,900.0,891.0,
14,15,10.0,24.0,20.0,0.0,600.0,,,3.3,2.8,1.9,0.0,6.1,3.4,2.4,0.0,0.0,0.0,994.0,984.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,1.9,1.3,0.0,0.0,2.6,2.2,0.0,0.0,111.0,104.0,362.0,378.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,0.0,6.2,0.0,1.4,0.0,9.3,0.0,2.1,0.0,0.0,988.0,972.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.0,0.4,0.3,0.0,0.0,0.7,0.4,0.1,661.0,660.0,930.0,923.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.1,0.0,1.7,0.0,4.5,0.0,2.7,0.0,0.0,0.0,985.0,982.0,
19,15,60.0,32.0,17.0,0.0,600.0,,,3.0,2.5,1.2,0.2,4.7,3.1,1.9,0.5,0.0,0.0,963.0,958.0,
20,45,65.0,32.0,9.0,0.0,600.0,,,1.6,1.1,0.6,0.3,2.4,2.0,0.7,0.2,0.0,0.0,979.0,960.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,0.0,3.6,0.0,0.8,0.0,4.6,0.0,2.0,0.0,0.0,990.0,978.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,310.0,316.0,583.0,587.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,11.6,0.0,0.0,0.0,17.4,0.0,0.0,0.0,139.0,139.0,404.0,394.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,998.0,995.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,0.0,2.4,0.0,0.0,0.0,3.6,0.0,699.0,715.0,973.0,979.0,
26,45,30.0,8.0,17.0,0.0,600.0,,,0.0,0.0,0.0,6.8,0.0,0.0,0.0,10.2,0.0,0.0,983.0,996.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,0.0,4.0,2.4,0.0,0.0,6.4,3.2,0.0,49.0,48.0,311.0,305.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,4.4,0.0,2.0,0.0,6.8,0.0,2.8,0.0,0.0,0.0,985.0,995.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,3.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,976.0,985.0,
30,40,60.0,32.0,21.0,0.0,600.0,,,3.5,2.9,1.3,0.7,5.5,4.5,1.9,0.7,176.0,185.0,448.0,431.0,
31,31,52.0,24.0,27.0,0.0,600.0,,,5.9,3.7,0.0,1.1,9.9,5.8,0.0,0.5,0.0,0.0,976.0,981.0,
32,35,69.0,16.0,23.0,0.0,600.0,,,0.0,0.0,7.7,1.5,0.0,0.0,10.9,2.9,0.0,0.0,990.0,958.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,3.4,0.0,1.0,0.0,4.4,0.0,2.2,0.0,22.0,15.0,269.0,279.0,
34,65,55.0,32.0,14.0,0.0,600.0,,,2.4,2.1,0.8,0.4,4.0,2.2,1.3,0.8,0.0,0.0,956.0,985.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.8,617.0,622.0,892.0,894.0,
36,2,60.0,24.0,5.0,0.0,600.0,,,0.0,0.9,0.8,0.2,0.0,1.5,0.9,0.6,26.0,30.0,300.0,301.0,
37,20,20.0,16.0,8.0,0.0,600.0,,,0.0,0.0,2.5,0.7,0.0,0.0,4.0,0.8,0.0,0.0,990.0,986.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,233.0,223.0,496.0,495.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,12.4,0.0,0.0,0.0,18.6,0.0,0.0,0.0,17.0,23.0,275.0,291.0,
40,40,25.0,24.0,9.0,0.0,600.0,,,0.0,1.9,1.1,0.5,0.0,3.0,2.2,0.3,266.0,278.0,520.0,532.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,331.0,311.0,598.0,591.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,10.0,270.0,269.0,
43,23,3.0,24.0,7.0,0.0,600.0,,,1.6,1.0,0.0,0.3,2.4,1.6,0.0,0.2,0.0,0.0,965.0,966.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,0.0,5.2,2.0,0.0,0.0,7.8,3.0,0.0,162.0,161.0,422.0,414.0,
45,6,38.0,24.0,16.0,0.0,600.0,,,3.8,0.0,2.3,0.3,5.7,0.0,3.4,0.4,28.0,19.0,291.0,280.0,
46,2,48.0,16.0,1.0,0.0,600.0,,,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,982.0,965.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,6.8,4.0,0.0,0.0,10.0,6.2,0.0,0.0,0.0,0.0,978.0,988.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,8.0,6.4,0.0,0.0,12.7,8.9,0.0,0.0,0.0,0.0,984.0,993.0,
49,6,68.0,8.0,30.0,400.0,750.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,384.0,380.0,663.0,658.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,993.0,985.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
