CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,0.0,2.3,1.7,0.0,0.0,4.3,1.7,0.0,0.0,0.0,980.0,995.0,
2,35,17.0,32.0,7.0,0.0,600.0,,,1.3,0.9,0.4,0.3,1.8,1.3,0.8,0.2,0.0,0.0,989.0,995.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,976.0,996.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,665.0,675.0,801.0,812.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,5.6,3.6,0.0,1.2,8.8,6.4,0.0,0.4,0.0,0.0,991.0,995.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,411.0,407.0,521.0,523.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,992.0,992.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,403.0,400.0,487.0,481.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,3.4,1.9,1.0,0.0,4.7,3.2,1.7,0.0,397.0,394.0,506.0,505.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,0.0,0.0,4.6,1.8,0.0,0.0,5.6,4.0,573.0,573.0,637.0,637.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,0.0,3.2,1.6,0.0,0.0,4.8,2.4,0.0,203.0,198.0,329.0,336.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,1000.0,992.0,
13,30,25.0,24.0,23.0,650.0,1000.0,,,4.3,3.3,1.5,0.0,6.4,4.2,3.2,0.0,689.0,686.0,830.0,836.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.1,2.5,1.5,0.9,5.6,3.5,1.8,1.0,10.0,13.0,258.0,260.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,0.0,3.2,0.0,0.0,0.0,4.8,0.0,167.0,174.0,306.0,302.0,
16,10,20.0,24.0,19.0,0.0,600.0,,,4.3,2.9,0.0,0.4,5.4,4.9,0.0,1.1,261.0,269.0,378.0,382.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.4,0.4,0.0,0.0,0.7,0.5,0.0,0.0,726.0,721.0,877.0,878.0,
18,20,40.0,32.0,12.0,0.0,600.0,,,2.3,1.4,1.0,0.2,2.9,2.4,1.4,0.6,374.0,377.0,438.0,439.0,
19,15,60.0,24.0,17.0,0.0,600.0,,,0.0,3.0,2.8,1.1,0.0,5.4,2.8,2.0,260.0,260.0,385.0,381.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.2,1.4,0.0,0.0,3.1,2.3,0.0,0.0,572.0,578.0,666.0,674.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,0.0,2.8,1.6,0.0,0.0,4.1,2.5,0.0,0.0,0.0,980.0,988.0,
22,45,10.0,32.0,18.0,0.0,600.0,,,3.4,1.9,1.8,0.1,4.6,3.1,1.9,1.2,401.0,403.0,498.0,495.0,
23,55,5.0,32.0,29.0,0.0,600.0,,,5.0,3.4,2.0,1.2,8.4,4.9,3.6,0.4,202.0,195.0,332.0,327.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,0.8,0.0,0.4,0.0,1.2,0.0,0.6,0.0,699.0,689.0,857.0,847.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,2.4,0.0,0.0,0.0,3.6,0.0,0.0,804.0,806.0,961.0,965.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
