CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,92.0,172.5,,,10.0,0.0,160.0,171.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,4.0,3.0,49.0,60.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,13.0,115.0,127.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,19.0,149.0,160.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,33.0,45.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,1.9,1.1,98.0,110.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.1,1.9,80.0,92.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,5.7,3.3,94.0,105.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,8.7,7.3,97.0,107.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,9.4,6.6,124.0,134.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,7.9,4.1,66.0,78.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,13.0,6.0,62.0,74.0,
13,30,25.0,8.0,23.0,92.0,172.5,,,0.0,23.0,159.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,20.0,31.0,42.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,8.0,61.0,71.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,10.9,8.1,75.0,85.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,0.0,2.0,157.0,168.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,8.6,3.4,86.0,98.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,17.0,75.0,86.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,9.0,125.0,137.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,6.3,4.7,62.0,73.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,18.0,0.0,96.0,107.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,18.5,10.5,67.0,79.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,3.0,152.0,164.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,6.0,0.0,171.0,183.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
