CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,576.0,,,20.0,0.0,0.0,935.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,19.0,11.0,0.0,936.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,5.5,4.5,0.0,948.0,
4,20,80.0,8.0,40.0,624.0,960.0,,,40.0,0.0,637.0,774.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,13.5,6.5,0.0,945.0,
6,18,75.0,16.0,20.0,0.0,576.0,,,13.8,6.2,384.0,518.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,0.0,948.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,7.0,3.0,356.0,495.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,11.5,8.5,365.0,496.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,0.0,30.0,515.0,642.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,26.2,13.8,188.0,322.0,
12,8,45.0,16.0,20.0,0.0,576.0,,,11.5,8.5,0.0,918.0,
13,5,35.0,8.0,10.0,624.0,960.0,,,10.0,0.0,649.0,779.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,6.6,3.4,31.0,161.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,0.0,20.0,173.0,303.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,20.0,0.0,249.0,375.0,
17,0,45.0,8.0,20.0,624.0,960.0,,,0.0,20.0,694.0,835.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,20.0,0.0,325.0,459.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,40.0,0.0,253.0,384.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,7.3,2.7,534.0,657.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,10.0,0.0,0.0,938.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,26.8,13.2,371.0,499.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,18.7,11.3,190.0,330.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,0.0,10.0,676.0,802.0,
25,35,5.0,16.0,20.0,624.0,960.0,,,13.6,6.4,783.0,916.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
