CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,0.0,0.0,198.0,192.0,
2,22,75.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,0.0,0.0,208.0,201.0,
3,22,85.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,206.0,190.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,8.8,7.2,14.9,9.1,139.0,141.0,173.0,172.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,4.8,3.2,8.7,3.3,0.0,0.0,195.0,194.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,5.6,2.4,6.9,5.1,0.0,0.0,213.0,208.0,
7,15,75.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,206.0,195.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.8,2.2,90.0,89.0,124.0,122.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,90.0,89.0,121.0,123.0,
10,10,40.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,0.0,0.0,199.0,205.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,56.0,57.0,90.0,90.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,5.4,2.6,8.0,4.0,0.0,0.0,209.0,207.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,2.7,1.3,4.4,1.6,139.0,141.0,173.0,174.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,208.0,195.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,4.4,3.6,8.2,3.8,55.0,56.0,88.0,91.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,4.8,3.2,8.8,3.2,0.0,0.0,200.0,195.0,
17,0,45.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,198.0,191.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,0.0,0.0,198.0,195.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,0.0,0.0,191.0,192.0,
20,42,15.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,194.0,196.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,197.0,186.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,0.0,0.0,207.0,207.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,7.1,4.9,13.3,4.7,65.0,64.0,95.0,96.0,
24,38,15.0,16.0,10.0,0.0,144.0,,,2.1,1.9,3.8,2.2,0.0,0.0,199.0,207.0,
25,35,5.0,8.0,20.0,156.0,240.0,,,8.0,0.0,12.0,0.0,153.0,153.0,186.0,187.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
