CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,24.0,10.0,0.0,741.6,,,2.6,0.0,1.3,0.1,4.3,0.0,1.2,0.5,0.0,0.0,1127.0,1130.0,
2,45,70.0,32.0,30.0,0.0,741.6,,,4.9,3.7,2.1,1.3,7.6,5.8,3.8,0.8,0.0,0.0,1236.0,1150.0,
3,42,66.0,32.0,10.0,0.0,741.6,,,1.7,1.0,1.0,0.3,2.7,2.0,1.0,0.3,0.0,0.0,1200.0,1224.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,0.0,2.9,0.0,1.1,0.0,4.3,0.0,1.7,723.0,724.0,787.0,785.0,
5,42,65.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.7,0.3,2.5,1.7,1.1,0.6,0.0,0.0,1231.0,1207.0,
6,40,69.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,618.0,620.0,709.0,710.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1200.0,1138.0,
8,38,68.0,32.0,20.0,0.0,741.6,,,3.6,2.4,1.8,0.2,5.5,4.0,1.5,1.0,249.0,248.0,330.0,330.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,530.0,529.0,608.0,606.0,
10,35,66.0,32.0,10.0,0.0,741.6,,,1.8,1.0,0.7,0.5,2.5,1.9,0.9,0.8,352.0,351.0,414.0,413.0,
11,35,69.0,32.0,10.0,0.0,741.6,,,1.7,1.1,1.0,0.2,2.4,1.9,1.2,0.4,445.0,447.0,510.0,509.0,
12,25,85.0,32.0,20.0,0.0,741.6,,,3.4,2.5,1.9,0.2,5.5,3.9,1.8,0.9,0.0,0.0,1174.0,1114.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,0.0,10.5,0.0,1.5,0.0,17.0,0.0,1.0,23.0,27.0,92.0,92.0,
14,22,85.0,24.0,10.0,0.0,741.6,,,2.3,1.6,0.0,0.1,3.6,2.1,0.0,0.3,0.0,0.0,1210.0,1161.0,
15,20,80.0,32.0,40.0,0.0,741.6,,,7.6,4.9,2.7,0.9,9.9,8.0,3.4,2.7,381.0,379.0,429.0,430.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1198.0,1215.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,0.0,4.7,2.4,0.9,0.0,6.0,4.6,1.4,96.0,97.0,151.0,150.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1122.0,1169.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.3,1.7,0.0,0.0,5.3,0.7,0.0,0.0,1129.0,1199.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1152.0,1175.0,
21,30,52.0,24.0,20.0,0.0,741.6,,,4.5,0.0,2.4,1.1,8.8,0.0,2.7,0.5,0.0,0.0,1161.0,1201.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,804.0,810.0,887.0,890.0,
23,28,55.0,32.0,10.0,494.4,927.0,,,2.0,1.4,0.6,0.1,2.4,2.1,1.4,0.1,728.0,731.0,780.0,781.0,
24,25,50.0,24.0,10.0,0.0,741.6,,,0.0,1.9,1.3,0.8,0.0,3.4,2.3,0.3,0.0,0.0,1204.0,1177.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,14.7,0.0,0.0,1.3,21.1,0.0,0.0,2.9,169.0,168.0,229.0,226.0,
26,25,55.0,24.0,10.0,0.0,741.6,,,2.4,0.0,1.0,0.6,3.6,0.0,1.5,0.8,0.0,0.0,1232.0,1225.0,
27,23,52.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.5,0.5,2.4,1.9,1.4,0.3,256.0,260.0,316.0,317.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,0.0,6.1,0.0,1.9,0.0,10.9,0.0,1.1,0.0,0.0,1158.0,1186.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,2.3,1.7,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1157.0,1184.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,0.0,3.6,0.0,0.4,0.0,5.2,0.0,0.8,443.0,443.0,506.0,507.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,0.0,5.2,2.8,0.0,0.0,8.5,3.5,0.0,0.0,0.0,1184.0,1176.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1128.0,1188.0,
33,8,40.0,32.0,40.0,0.0,741.6,,,6.9,5.8,2.9,0.4,11.3,7.2,3.6,2.0,86.0,79.0,158.0,158.0,
34,8,45.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1116.0,1115.0,
35,5,35.0,24.0,10.0,0.0,741.6,,,0.0,2.0,1.6,0.5,0.0,2.9,2.0,1.2,280.0,277.0,348.0,344.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,659.0,665.0,720.0,716.0,
37,2,40.0,24.0,20.0,0.0,741.6,,,0.0,4.5,2.8,0.7,0.0,7.0,3.5,1.5,0.0,0.0,1129.0,1165.0,
38,0,40.0,24.0,30.0,0.0,741.6,,,6.6,4.1,0.0,1.3,10.6,5.4,0.0,2.0,475.0,476.0,522.0,524.0,
39,0,45.0,24.0,20.0,0.0,741.6,,,4.3,3.3,0.0,0.4,6.5,5.2,0.0,0.3,563.0,561.0,625.0,626.0,
