CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,96.0,180.0,,,5.8,0.0,2.2,0.0,8.2,0.0,3.8,0.0,124.0,130.0,191.0,193.0,
2,22,75.0,32.0,30.0,0.0,144.0,,,5.1,3.7,2.4,0.8,7.1,6.2,2.9,1.8,34.0,29.0,95.0,98.0,
3,22,85.0,24.0,10.0,96.0,180.0,,,1.7,1.3,0.9,0.0,2.9,2.2,0.9,0.0,90.0,89.0,158.0,155.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,126.0,124.0,192.0,189.0,
5,20,85.0,32.0,20.0,0.0,144.0,,,3.2,2.6,1.8,0.4,5.2,3.8,2.8,0.3,36.0,39.0,106.0,105.0,
6,18,75.0,32.0,20.0,0.0,144.0,,,3.6,2.3,1.8,0.4,5.7,3.8,1.9,0.6,79.0,75.0,146.0,146.0,
7,15,75.0,32.0,20.0,0.0,144.0,,,3.6,2.2,1.7,0.5,4.8,3.9,2.1,1.2,60.0,60.0,126.0,125.0,
8,15,80.0,32.0,10.0,0.0,144.0,,,1.7,1.3,0.8,0.2,2.5,1.9,1.0,0.6,75.0,70.0,138.0,140.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,0.0,6.3,0.0,1.7,0.0,8.3,0.0,3.7,72.0,76.0,139.0,138.0,
10,10,40.0,16.0,30.0,96.0,180.0,,,0.0,0.0,9.1,2.9,0.0,0.0,11.8,6.2,103.0,101.0,170.0,166.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,14.4,0.0,0.0,1.6,20.7,0.0,0.0,3.3,42.0,41.0,106.0,104.0,
12,8,45.0,32.0,20.0,0.0,144.0,,,3.4,2.5,1.3,0.9,4.8,3.6,2.9,0.8,47.0,45.0,113.0,109.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.6,1.3,0.7,0.4,2.3,2.0,1.2,0.5,121.0,123.0,187.0,188.0,
14,5,45.0,32.0,10.0,0.0,144.0,,,1.6,1.2,0.8,0.4,2.3,2.1,1.2,0.3,30.0,32.0,101.0,96.0,
15,2,40.0,32.0,20.0,0.0,144.0,,,3.7,2.6,1.4,0.2,4.8,3.4,3.1,0.8,37.0,42.0,104.0,104.0,
16,0,40.0,24.0,20.0,0.0,144.0,,,3.8,3.1,0.0,1.1,6.8,4.9,0.0,0.3,52.0,53.0,123.0,119.0,
17,0,45.0,32.0,20.0,96.0,180.0,,,3.2,2.7,1.6,0.6,4.7,3.5,2.4,1.4,124.0,124.0,193.0,190.0,
18,44,5.0,32.0,20.0,0.0,144.0,,,3.0,2.7,1.6,0.7,4.5,3.5,2.6,1.3,67.0,68.0,138.0,132.0,
19,42,10.0,24.0,40.0,0.0,144.0,,,0.0,8.3,7.2,0.5,0.0,11.1,7.6,5.3,56.0,53.0,121.0,123.0,
20,42,15.0,24.0,10.0,96.0,180.0,,,1.9,1.1,1.0,0.0,2.9,1.9,1.3,0.0,104.0,105.0,169.0,167.0,
21,40,5.0,32.0,10.0,0.0,144.0,,,1.7,1.4,0.7,0.3,2.4,1.8,1.3,0.5,49.0,50.0,118.0,115.0,
22,40,15.0,24.0,40.0,0.0,144.0,,,7.5,6.6,0.0,2.0,12.3,8.5,0.0,3.2,76.0,72.0,138.0,137.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,7.6,4.4,0.0,0.0,9.9,8.1,0.0,0.0,49.0,46.0,114.0,110.0,
24,38,15.0,24.0,10.0,96.0,180.0,,,2.6,0.0,1.3,0.1,3.6,0.0,1.4,1.0,133.0,128.0,194.0,193.0,
25,35,5.0,8.0,20.0,96.0,180.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,124.0,124.0,186.0,189.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
