CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,2.1,1.9,3.7,2.3,0.0,0.0,3335.0,3287.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,0.0,0.0,3359.0,3292.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,4.2,1.8,0.0,0.0,3351.0,3312.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,4.1,1.9,1253.0,1255.0,1421.0,1426.0,
5,42,65.0,16.0,10.0,0.0,2034.0,,,2.9,1.1,4.2,1.8,0.0,0.0,3322.0,3390.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,495.0,484.0,667.0,673.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,4.6,3.4,6.9,5.1,0.0,0.0,3276.0,3297.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2887.0,2884.0,3050.0,3057.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,3.3,2.7,2597.0,2588.0,2773.0,2761.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2776.0,2789.0,2955.0,2963.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2695.0,2696.0,2873.0,2859.0,
12,25,85.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3324.0,3387.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,0.0,12.0,0.0,18.0,2395.0,2401.0,2578.0,2574.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,2.7,1.3,3.6,2.4,2015.0,2018.0,2202.0,2202.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,10.5,5.5,13.0,11.0,2207.0,2213.0,2389.0,2387.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,24.0,0.0,1928.0,1927.0,2094.0,2094.0,
17,18,75.0,8.0,20.0,1356.0,2542.5,,,0.0,8.0,0.0,12.0,2300.0,2295.0,2474.0,2471.0,
18,15,75.0,16.0,20.0,0.0,2034.0,,,5.6,2.4,7.3,4.7,1735.0,1730.0,1917.0,1903.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1837.0,1825.0,2003.0,2004.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,2.9,1.1,4.0,2.0,7.0,2.0,172.0,186.0,
21,30,56.0,16.0,20.0,0.0,2034.0,,,5.5,2.5,7.8,4.2,0.0,0.0,3388.0,3310.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,8.2,3.8,15.0,17.0,195.0,194.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1639.0,1637.0,1817.0,1804.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,102.0,114.0,287.0,276.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,16.0,0.0,24.0,0.0,2495.0,2504.0,2671.0,2672.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
