CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,758.0,760.0,1125.0,1146.0,
2,45,70.0,24.0,30.0,494.4,927.0,,,7.7,0.0,3.0,1.4,12.4,0.0,3.7,2.0,647.0,658.0,1031.0,1049.0,
3,42,66.0,24.0,10.0,0.0,741.6,,,1.8,1.3,0.9,0.0,3.1,1.8,1.1,0.0,6.0,10.0,408.0,386.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,0.0,3.7,0.0,0.3,0.0,4.8,0.0,1.2,574.0,549.0,965.0,959.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,0.0,3.3,0.0,0.7,0.0,4.6,0.0,1.4,9.0,5.0,395.0,398.0,
6,40,69.0,24.0,20.0,494.4,927.0,,,0.0,4.4,2.6,0.9,0.0,7.3,3.9,0.7,464.0,456.0,865.0,850.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,2.0,9.0,403.0,412.0,
8,38,68.0,32.0,20.0,0.0,741.6,,,3.4,2.8,1.6,0.3,5.3,4.1,2.0,0.6,101.0,74.0,473.0,480.0,
9,38,70.0,24.0,10.0,0.0,741.6,,,2.5,0.0,1.2,0.3,3.4,0.0,1.7,0.9,384.0,379.0,751.0,766.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,204.0,186.0,598.0,587.0,
