CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,32.0,10.0,149.5,230.0,,,1.7,1.1,0.9,0.2,2.3,2.0,1.2,0.5,130.0,130.0,203.0,205.0,
2,35,17.0,32.0,7.0,0.0,138.0,,,1.2,0.9,0.6,0.1,1.8,1.4,0.8,0.2,13.0,15.0,90.0,92.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,106.0,103.0,136.0,135.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,0.0,0.0,5.7,1.9,0.0,0.0,8.6,2.8,67.0,58.0,198.0,202.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,0.0,0.0,7.8,2.6,0.0,0.0,12.3,3.3,15.0,12.0,110.0,115.0,
6,25,30.0,32.0,3.0,0.0,138.0,,,0.5,0.3,0.3,0.1,0.9,0.5,0.3,0.1,53.0,46.0,155.0,162.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,0.0,0.0,1.8,0.2,0.0,0.0,2.5,0.5,62.0,64.0,108.0,106.0,
8,10,43.0,24.0,9.0,0.0,138.0,,,0.0,2.0,1.4,0.2,0.0,2.6,1.8,1.0,61.0,58.0,141.0,139.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,3.8,2.6,0.0,0.0,6.1,3.5,0.0,0.0,53.0,44.0,153.0,158.0,
10,30,60.0,24.0,16.0,92.0,172.5,,,3.0,2.3,1.1,0.0,4.6,3.3,1.7,0.0,98.0,95.0,156.0,159.0,
11,20,65.0,24.0,12.0,0.0,138.0,,,3.0,0.0,1.4,0.4,4.5,0.0,2.5,0.2,22.0,21.0,152.0,163.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,7.0,0.0,0.0,0.6,9.0,0.0,0.0,2.4,34.0,34.0,100.0,97.0,
13,30,25.0,32.0,23.0,92.0,172.5,,,4.3,2.4,1.5,0.9,7.0,4.0,2.0,0.9,61.0,65.0,212.0,208.0,
14,15,10.0,24.0,20.0,0.0,138.0,,,0.0,4.3,2.2,1.5,0.0,7.5,3.6,0.9,24.0,23.0,138.0,137.0,
15,30,5.0,24.0,8.0,0.0,138.0,,,1.8,0.0,0.9,0.4,3.0,0.0,1.0,0.8,25.0,17.0,158.0,155.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,0.0,4.7,2.9,0.0,0.0,7.1,4.3,0.0,53.0,52.0,105.0,106.0,
17,5,30.0,16.0,2.0,0.0,138.0,,,0.0,0.7,0.0,0.1,0.0,0.9,0.0,0.3,48.0,50.0,195.0,193.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,4.8,0.0,0.0,0.0,7.2,0.0,0.0,0.0,77.0,77.0,107.0,108.0,
19,15,60.0,32.0,17.0,0.0,138.0,,,3.3,1.7,1.5,0.3,4.4,3.0,2.1,0.6,48.0,48.0,113.0,108.0,
20,45,65.0,32.0,9.0,92.0,172.5,,,1.6,0.9,0.9,0.3,2.2,1.7,0.9,0.7,109.0,107.0,153.0,156.0,
21,45,20.0,24.0,11.0,0.0,138.0,,,2.2,1.5,0.7,0.0,2.8,2.4,1.3,0.0,35.0,32.0,99.0,101.0,
22,45,10.0,32.0,18.0,0.0,138.0,,,3.3,2.0,1.8,0.1,4.8,2.9,2.3,0.8,51.0,52.0,144.0,150.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,6.3,5.3,0.0,0.0,10.0,7.4,0.0,0.0,27.0,25.0,161.0,156.0,
24,65,35.0,32.0,3.0,92.0,172.5,,,0.5,0.3,0.3,0.1,0.8,0.5,0.3,0.1,114.0,118.0,196.0,196.0,
25,65,20.0,16.0,6.0,0.0,138.0,,,0.0,0.0,1.5,0.9,0.0,0.0,2.6,1.0,46.0,45.0,199.0,199.0,
26,45,30.0,32.0,17.0,92.0,172.5,,,2.9,2.3,1.2,0.4,4.3,3.1,1.4,1.4,114.0,117.0,157.0,159.0,
27,35,40.0,24.0,16.0,0.0,138.0,,,4.5,0.0,1.5,0.5,5.9,0.0,3.1,0.7,4.0,2.0,170.0,158.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,4.7,0.0,1.7,0.0,6.7,0.0,2.9,0.0,0.0,4.0,83.0,80.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,0.0,0.0,2.7,0.9,0.0,0.0,4.1,1.3,35.0,34.0,99.0,104.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,7.3,0.0,0.0,1.1,11.1,0.0,0.0,1.5,25.0,18.0,129.0,129.0,
31,31,52.0,32.0,27.0,0.0,138.0,,,4.4,3.1,2.4,0.9,6.4,5.6,3.9,0.3,22.0,18.0,87.0,88.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,9.2,0.0,0.0,0.0,13.8,0.0,0.0,0.0,116.0,114.0,177.0,178.0,
33,53,52.0,24.0,11.0,0.0,138.0,,,0.0,2.8,1.3,0.4,0.0,4.0,1.8,0.9,16.0,21.0,182.0,185.0,
34,65,55.0,8.0,14.0,92.0,172.5,,,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,95.0,97.0,143.0,147.0,
35,63,65.0,24.0,8.0,0.0,138.0,,,0.0,1.6,1.1,0.5,0.0,2.3,1.7,0.8,44.0,49.0,188.0,185.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,0.0,1.9,0.0,0.1,0.0,2.3,0.0,0.7,40.0,36.0,191.0,190.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,3.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,114.0,116.0,161.0,162.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,36.0,33.0,145.0,147.0,
39,60,12.0,24.0,31.0,0.0,138.0,,,0.0,7.5,4.4,0.5,0.0,9.4,6.4,2.7,24.0,19.0,186.0,188.0,
