CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,217.0,212.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.8,1.0,2.2,2.0,0.0,0.0,211.0,211.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,3.7,1.5,4.5,3.3,0.0,0.0,205.0,206.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,7.6,0.0,11.4,0.0,137.0,139.0,172.0,170.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,10.4,0.0,15.6,0.0,0.0,0.0,201.0,202.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,87.0,86.0,122.0,122.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,0.0,0.0,207.0,204.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.5,1.1,3.2,2.2,82.0,84.0,117.0,115.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,86.0,86.0,118.0,120.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,6.4,0.0,9.6,0.0,112.0,112.0,146.0,145.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,54.0,54.0,90.0,89.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,0.0,0.0,206.0,218.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,6.2,3.0,9.0,4.8,149.0,147.0,179.0,181.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,4.8,3.2,7.0,5.0,0.0,0.0,196.0,192.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,2.1,1.1,3.4,1.4,50.0,51.0,83.0,81.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,0.0,0.0,193.0,208.0,
17,5,30.0,8.0,2.0,149.5,230.0,,,0.0,0.8,0.0,1.2,145.0,146.0,178.0,178.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,3.1,1.7,4.6,2.6,0.0,0.0,205.0,207.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.3,2.5,6.6,3.6,0.0,0.0,197.0,187.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,0.0,202.0,190.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,0.0,0.0,206.0,215.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,85.0,85.0,120.0,120.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,17.4,58.0,55.0,89.0,89.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,0.0,0.0,206.0,206.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,2.4,0.0,3.6,154.0,156.0,189.0,187.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,0.0,6.8,0.0,10.2,0.0,0.0,213.0,209.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,4.4,2.0,6.1,3.5,26.0,26.0,59.0,60.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,4.5,1.9,6.1,3.5,0.0,0.0,216.0,223.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,0.0,0.0,208.0,200.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,8.4,0.0,12.6,58.0,61.0,92.0,92.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,5.7,5.1,10.4,5.8,0.0,0.0,206.0,202.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,5.2,4.0,8.4,5.4,0.0,0.0,190.0,190.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,2.9,1.5,4.6,2.0,24.0,26.0,58.0,58.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,3.6,2.0,5.0,3.4,0.0,0.0,197.0,195.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,2.0,1.2,3.0,1.8,132.0,131.0,164.0,163.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.3,0.7,1.8,1.2,39.0,38.0,73.0,73.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,2.0,1.2,3.4,1.4,0.0,0.0,217.0,202.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,70.0,73.0,106.0,104.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,7.9,4.5,13.1,5.5,31.0,32.0,64.0,65.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.4,1.2,3.1,2.3,72.0,72.0,105.0,105.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,84.0,86.0,117.0,117.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,22.0,22.0,57.0,58.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,1.7,1.1,2.9,1.3,0.0,0.0,188.0,199.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,58.0,59.0,90.0,89.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,26.0,28.0,62.0,59.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.2,0.2,0.4,0.2,0.0,0.0,196.0,192.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,5.9,4.9,9.3,6.9,0.0,0.0,194.0,186.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,9.2,5.2,14.8,6.8,0.0,0.0,211.0,209.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,7.6,4.4,10.6,7.4,98.0,96.0,128.0,130.0,
50,47,47.0,16.0,13.0,0.0,138.0,,,3.6,1.6,4.6,3.2,0.0,0.0,205.0,223.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,212.0,196.0,
52,27,43.0,16.0,9.0,0.0,138.0,,,2.1,1.5,3.2,2.2,0.0,0.0,216.0,225.0,
53,37,31.0,16.0,14.0,0.0,138.0,,,3.5,2.1,5.0,3.4,84.0,82.0,115.0,117.0,
54,57,29.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,0.0,0.0,214.0,202.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,0.8,0.0,1.2,0.0,124.0,125.0,158.0,158.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,2.4,0.0,3.6,0.0,117.0,120.0,153.0,151.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,0.0,0.0,197.0,206.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,7.2,0.0,10.8,0.0,178.0,179.0,211.0,211.0,
