CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,32.0,20.0,0.0,576.0,,,3.8,2.2,1.7,0.4,4.9,4.0,1.8,1.3,0.0,0.0,932.0,913.0,
2,22,75.0,24.0,30.0,0.0,576.0,,,0.0,6.0,4.3,1.7,0.0,8.8,6.5,2.7,0.0,0.0,952.0,954.0,
3,22,85.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,912.0,926.0,
4,20,80.0,16.0,40.0,624.0,960.0,,,0.0,0.0,15.2,0.8,0.0,0.0,22.7,1.3,632.0,643.0,765.0,767.0,
5,20,85.0,24.0,20.0,0.0,576.0,,,5.2,0.0,2.5,0.2,8.3,0.0,2.3,1.4,0.0,0.0,925.0,952.0,
6,18,75.0,32.0,20.0,0.0,576.0,,,3.3,2.3,1.7,0.8,5.3,3.4,2.6,0.8,377.0,384.0,509.0,514.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,6.4,0.0,0.0,1.6,9.3,0.0,0.0,2.7,0.0,0.0,924.0,941.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,2.3,1.7,0.0,0.0,3.8,2.2,0.0,0.0,364.0,362.0,492.0,488.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,0.0,4.9,3.1,0.0,0.0,8.0,4.0,0.0,367.0,371.0,493.0,493.0,
10,10,40.0,24.0,30.0,384.0,720.0,,,5.5,4.0,2.5,0.0,7.7,5.6,4.7,0.0,519.0,514.0,640.0,640.0,
11,8,40.0,24.0,40.0,0.0,576.0,,,9.8,0.0,4.7,1.5,13.8,0.0,7.0,3.2,190.0,183.0,324.0,321.0,
12,8,45.0,16.0,20.0,0.0,576.0,,,0.0,5.9,2.1,0.0,0.0,8.0,4.0,0.0,0.0,0.0,921.0,938.0,
13,5,35.0,24.0,10.0,624.0,960.0,,,2.7,0.0,1.2,0.1,4.2,0.0,1.3,0.5,645.0,642.0,774.0,773.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,0.0,2.7,1.3,0.0,0.0,3.8,2.2,0.0,30.0,25.0,155.0,157.0,
15,2,40.0,32.0,20.0,0.0,576.0,,,4.1,2.4,1.2,0.3,4.7,4.1,2.4,0.8,172.0,170.0,299.0,296.0,
16,0,40.0,24.0,20.0,0.0,576.0,,,4.6,0.0,2.0,1.4,7.9,0.0,3.2,0.9,252.0,255.0,381.0,384.0,
17,0,45.0,32.0,20.0,624.0,960.0,,,3.3,2.5,1.6,0.5,5.2,3.9,1.6,1.3,697.0,703.0,833.0,826.0,
18,44,5.0,32.0,20.0,0.0,576.0,,,3.5,2.4,1.8,0.4,5.0,4.4,2.1,0.5,324.0,335.0,460.0,466.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,250.0,242.0,379.0,375.0,
20,42,15.0,32.0,10.0,384.0,720.0,,,1.6,1.3,0.8,0.4,2.6,2.1,0.9,0.4,533.0,534.0,667.0,657.0,
21,40,5.0,24.0,10.0,0.0,576.0,,,2.4,0.0,0.8,0.8,4.0,0.0,1.2,0.8,0.0,0.0,935.0,909.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,370.0,370.0,495.0,498.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,0.0,9.4,0.0,2.6,0.0,16.4,0.0,1.6,201.0,199.0,324.0,321.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,669.0,675.0,809.0,802.0,
25,35,5.0,24.0,20.0,624.0,960.0,,,4.1,3.3,0.0,0.6,7.5,4.1,0.0,0.4,777.0,772.0,907.0,907.0,
26,95,30.0,24.0,30.0,0.0,576.0,,,0.0,6.4,3.2,2.5,0.0,10.5,6.1,1.4,0.0,0.0,926.0,946.0,
27,95,35.0,32.0,20.0,0.0,576.0,,,3.5,2.6,1.5,0.3,5.4,3.5,2.0,1.2,136.0,143.0,272.0,269.0,
28,92,30.0,16.0,10.0,0.0,576.0,,,3.5,0.0,0.0,0.5,4.8,0.0,0.0,1.2,145.0,148.0,276.0,270.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,185.0,190.0,321.0,326.0,
30,88,30.0,32.0,10.0,0.0,576.0,,,1.9,1.4,0.6,0.1,2.5,2.0,1.4,0.2,240.0,236.0,373.0,375.0,
31,88,35.0,24.0,20.0,0.0,576.0,,,3.3,2.7,2.0,0.0,5.6,4.3,2.1,0.0,0.0,0.0,952.0,901.0,
32,87,30.0,32.0,10.0,624.0,960.0,,,1.7,1.6,0.6,0.1,2.7,1.5,1.2,0.6,611.0,616.0,746.0,750.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,76.0,70.0,210.0,204.0,
34,85,35.0,32.0,30.0,0.0,576.0,,,5.4,4.2,2.2,0.2,8.0,5.5,2.8,1.6,0.0,0.0,946.0,904.0,
35,67,85.0,24.0,20.0,624.0,960.0,,,3.6,2.6,1.8,0.0,5.1,4.0,2.8,0.0,650.0,651.0,787.0,787.0,
36,65,85.0,32.0,40.0,0.0,576.0,,,6.5,4.7,3.2,1.7,10.0,7.9,5.2,0.9,35.0,40.0,173.0,171.0,
37,65,82.0,8.0,10.0,0.0,576.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,929.0,951.0,
38,62,80.0,32.0,30.0,0.0,576.0,,,4.9,3.8,2.7,0.5,7.8,5.8,2.6,1.8,274.0,276.0,398.0,410.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,60.0,53.0,184.0,187.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,326.0,323.0,461.0,450.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,370.0,366.0,498.0,497.0,
42,55,80.0,24.0,10.0,0.0,576.0,,,0.0,2.6,1.0,0.4,0.0,2.9,2.3,0.8,32.0,26.0,157.0,153.0,
