CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,96.0,180.0,,,0.0,20.0,128.0,196.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,20.7,9.3,33.0,97.0,
3,22,85.0,16.0,10.0,96.0,180.0,,,6.4,3.6,90.0,154.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,40.0,120.0,186.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,12.9,7.1,34.0,105.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,76.0,144.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,10.6,9.4,58.0,127.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,75.0,141.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,13.3,6.7,71.0,142.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,30.0,0.0,102.0,169.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,0.0,40.0,41.0,107.0,
12,8,45.0,8.0,20.0,0.0,144.0,,,20.0,0.0,47.0,111.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,0.0,10.0,124.0,192.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,6.7,3.3,31.0,101.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,11.7,8.3,42.0,104.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,12.9,7.1,56.0,119.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,0.0,20.0,128.0,190.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,12.6,7.4,69.0,134.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,23.3,16.7,51.0,122.0,
20,42,15.0,16.0,10.0,96.0,180.0,,,5.8,4.2,105.0,171.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,10.0,0.0,52.0,118.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,40.0,0.0,72.0,142.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,30.0,0.0,48.0,116.0,
24,38,15.0,16.0,10.0,96.0,180.0,,,6.0,4.0,132.0,194.0,
25,35,5.0,16.0,20.0,96.0,180.0,,,11.2,8.8,118.0,186.0,
26,95,30.0,16.0,30.0,96.0,180.0,,,15.9,14.1,96.0,162.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,11.9,8.1,52.0,117.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,6.6,3.4,52.0,118.0,
29,90,35.0,16.0,10.0,0.0,144.0,,,5.5,4.5,52.0,118.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,7.2,2.8,54.0,123.0,
31,88,35.0,8.0,20.0,0.0,144.0,,,20.0,0.0,47.0,110.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,6.3,3.7,116.0,182.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,6.3,3.7,50.0,117.0,
34,85,35.0,8.0,30.0,96.0,180.0,,,0.0,30.0,96.0,156.0,
35,67,85.0,16.0,20.0,96.0,180.0,,,13.4,6.6,120.0,185.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,23.3,16.7,38.0,106.0,
37,65,82.0,16.0,10.0,96.0,180.0,,,6.8,3.2,109.0,169.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,18.8,11.2,54.0,121.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,34.0,101.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,0.0,30.0,64.0,131.0,
41,58,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,71.0,137.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,10.0,0.0,30.0,97.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,0.0,20.0,108.0,175.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,0.0,10.0,48.0,109.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,6.0,4.0,34.0,103.0,
46,18,80.0,16.0,10.0,96.0,180.0,,,5.8,4.2,95.0,163.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,0.0,10.0,36.0,98.0,
48,42,5.0,8.0,10.0,96.0,180.0,,,10.0,0.0,122.0,186.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,0.0,10.0,84.0,152.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,19.8,10.2,97.0,164.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
