CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1145.0,1127.0,
2,45,70.0,16.0,30.0,0.0,741.6,,,7.3,4.7,11.2,6.8,0.0,0.0,1159.0,1162.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1151.0,1156.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.8,1.2,3.3,2.7,722.0,722.0,785.0,782.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.6,2.4,0.0,0.0,1177.0,1235.0,
6,40,69.0,16.0,20.0,0.0,741.6,,,4.6,3.4,6.5,5.5,613.0,613.0,710.0,704.0,
7,40,66.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1153.0,1202.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,5.2,2.8,8.3,3.7,254.0,251.0,325.0,330.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.3,2.7,530.0,533.0,609.0,605.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,357.0,355.0,415.0,410.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.5,1.5,4.1,1.9,442.0,442.0,506.0,508.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,4.8,3.2,7.8,4.2,0.0,0.0,1187.0,1217.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,24.0,29.0,96.0,92.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.4,1.6,4.2,1.8,566.0,563.0,623.0,625.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,380.0,380.0,430.0,433.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,474.0,471.0,530.0,533.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,4.9,3.1,7.1,4.9,96.0,99.0,149.0,150.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,179.0,175.0,260.0,261.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,2.4,1.6,4.0,2.0,273.0,275.0,347.0,349.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,4.0,6.0,73.0,77.0,
21,30,52.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,0.0,0.0,1165.0,1231.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,5.1,2.9,7.9,4.1,808.0,805.0,887.0,886.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,2.5,1.5,3.6,2.4,732.0,727.0,781.0,779.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.7,1.3,4.3,1.7,59.0,63.0,144.0,146.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,166.0,168.0,224.0,226.0,
26,25,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1161.0,1225.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.1,1.9,257.0,260.0,316.0,316.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,542.0,541.0,594.0,596.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,356.0,354.0,406.0,409.0,
30,20,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,444.0,443.0,509.0,505.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,4.6,3.4,7.2,4.8,0.0,0.0,1156.0,1196.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,7.8,4.2,11.2,6.8,24.0,28.0,101.0,101.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,9.4,6.6,15.8,8.2,79.0,86.0,160.0,163.0,
34,8,45.0,16.0,20.0,0.0,741.6,,,5.4,2.6,7.9,4.1,0.0,0.0,1157.0,1134.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.1,1.9,283.0,277.0,346.0,349.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,662.0,659.0,716.0,721.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,5.6,2.4,8.5,3.5,0.0,0.0,1134.0,1168.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,478.0,478.0,525.0,523.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,5.2,2.8,7.7,4.3,567.0,566.0,629.0,627.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.6,2.4,264.0,262.0,322.0,321.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,160.0,164.0,237.0,238.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,5.0,3.0,8.1,3.9,60.0,62.0,151.0,151.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,16.0,13.0,85.0,86.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.6,2.4,357.0,359.0,413.0,416.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,536.0,540.0,605.0,604.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,443.0,448.0,514.0,510.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.7,2.3,1048.0,1050.0,1134.0,1130.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.6,2.4,0.0,0.0,1129.0,1184.0,
49,28,35.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,6.0,996.0,1000.0,1071.0,1068.0,
50,26,32.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1182.0,1204.0,
51,25,30.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,722.0,722.0,791.0,786.0,
52,25,35.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.7,2.3,0.0,0.0,1207.0,1227.0,
53,44,5.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,281.0,285.0,348.0,352.0,
54,42,10.0,16.0,40.0,0.0,741.6,,,9.5,6.5,17.2,6.8,186.0,179.0,261.0,262.0,
55,42,15.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,94.0,92.0,160.0,161.0,
56,40,5.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,380.0,384.0,438.0,436.0,
57,40,15.0,16.0,40.0,0.0,741.6,,,9.2,6.8,13.6,10.4,32.0,29.0,88.0,90.0,
58,38,5.0,16.0,30.0,0.0,741.6,,,7.5,4.5,11.2,6.8,471.0,465.0,535.0,538.0,
59,38,15.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1110.0,1198.0,
60,35,5.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,556.0,560.0,630.0,633.0,
61,50,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.8,2.2,527.0,528.0,611.0,612.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,261.0,260.0,321.0,318.0,
63,50,40.0,8.0,50.0,0.0,741.6,,,20.0,0.0,30.0,0.0,167.0,169.0,218.0,222.0,
64,48,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,626.0,629.0,698.0,694.0,
65,48,40.0,16.0,10.0,0.0,741.6,,,2.8,1.2,4.1,1.9,71.0,72.0,130.0,133.0,
66,47,35.0,16.0,10.0,494.4,927.0,,,2.3,1.7,3.3,2.7,825.0,823.0,875.0,877.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,8.0,9.0,81.0,82.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,730.0,733.0,778.0,778.0,
69,45,35.0,8.0,10.0,803.4,1236.0,,,4.0,0.0,6.0,0.0,914.0,911.0,974.0,972.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,7.0,5.0,10.3,7.7,380.0,384.0,461.0,456.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,288.0,292.0,360.0,362.0,
72,53,30.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.9,2.1,0.0,0.0,1234.0,1202.0,
73,92,30.0,16.0,10.0,0.0,741.6,,,2.1,1.9,4.1,1.9,477.0,473.0,557.0,558.0,
74,53,35.0,16.0,50.0,0.0,741.6,,,12.2,7.8,19.8,10.2,348.0,351.0,415.0,412.0,
75,45,65.0,16.0,20.0,0.0,741.6,,,5.4,2.6,7.2,4.8,0.0,0.0,1221.0,1140.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,2.1,1.9,3.4,2.6,199.0,198.0,264.0,261.0,
77,88,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,569.0,568.0,643.0,643.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,5.4,2.6,7.1,4.9,103.0,109.0,170.0,176.0,
79,87,30.0,16.0,10.0,0.0,741.6,,,2.5,1.5,4.1,1.9,668.0,663.0,737.0,733.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,767.0,763.0,822.0,823.0,
81,85,35.0,16.0,30.0,0.0,741.6,,,6.5,5.5,11.4,6.6,45.0,45.0,128.0,131.0,
82,75,55.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,0.0,0.0,1158.0,1133.0,
83,72,55.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.9,2.1,0.0,0.0,1191.0,1142.0,
84,70,58.0,16.0,20.0,0.0,741.6,,,4.4,3.6,6.7,5.3,454.0,454.0,523.0,523.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,0.0,0.0,1196.0,1182.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,2.8,1.2,4.3,1.7,166.0,172.0,241.0,243.0,
87,65,55.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,81.0,84.0,145.0,149.0,
88,65,60.0,16.0,30.0,0.0,741.6,,,7.3,4.7,12.4,5.6,642.0,645.0,708.0,708.0,
