CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,4.0,0.0,6.0,0.0,880.0,881.0,995.0,996.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,8.4,3.6,10.6,7.4,813.0,810.0,883.0,882.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,45.0,53.0,157.0,157.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,703.0,697.0,814.0,808.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.7,2.3,10.0,11.0,62.0,64.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,5.0,3.0,7.2,4.8,556.0,547.0,784.0,772.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,4.9,3.1,7.9,4.1,168.0,167.0,225.0,226.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,5.3,2.7,7.0,5.0,245.0,243.0,329.0,336.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.9,2.1,479.0,487.0,653.0,652.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.2,1.8,361.0,359.0,409.0,409.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,449.0,444.0,507.0,507.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,647.0,641.0,726.0,730.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,8.3,3.7,11.8,6.2,29.0,23.0,96.0,98.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.1,2.9,567.0,571.0,618.0,616.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,390.0,389.0,422.0,421.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,473.0,475.0,525.0,529.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,5.2,2.8,8.6,3.4,101.0,102.0,144.0,142.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,171.0,167.0,261.0,261.0,
