CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,10.0,0.0,138.0
3,55,45.0,8,0.7,0.0,138.0
4,55,20.0,8,0.8999999999999999,92.0,172.5
5,15,30.0,8,3.2,0.0,138.0
6,25,30.0,8,0.2,0.0,138.0
7,20,50.0,8,0.7,0.0,138.0
12,50,35.0,8,1.8,0.0,138.0
13,30,25.0,8,0.7999999999999999,149.5,230.0
14,15,10.0,8,0.7,0.0,138.0
15,30,5.0,8,1.6,0.0,138.0
17,5,30.0,8,0.2,0.0,138.0
19,15,60.0,8,1.6,0.0,138.0
20,45,65.0,8,0.8,0.0,138.0
25,65,20.0,8,0.6,149.5,230.0
26,45,30.0,8,5.0,0.0,138.0
27,35,40.0,8,1.0,0.0,138.0
29,64,42.0,8,0.7,0.0,138.0
30,40,60.0,8,21.0,0.0,138.0
32,35,69.0,8,3.4000000000000004,0.0,138.0
33,53,52.0,8,11.0,0.0,138.0
37,20,20.0,8,1.1,0.0,138.0
38,5,5.0,8,1.1,0.0,138.0
39,60,12.0,8,6.8,0.0,138.0
40,40,25.0,8,0.4,0.0,138.0
41,42,7.0,8,0.5,0.0,138.0
42,24,12.0,8,1.0,0.0,138.0
44,11,14.0,8,0.5,0.0,138.0
45,6,38.0,8,1.0,0.0,138.0
47,8,56.0,8,10.2,0.0,138.0
48,13,52.0,8,3.3,0.0,138.0
50,47,47.0,8,1.7,0.0,138.0
52,27,43.0,8,1.1,0.0,138.0
54,57,29.0,8,2.1,0.0,138.0
55,63,23.0,8,0.2,92.0,172.5
56,53,12.0,8,0.30000000000000004,0.0,138.0
57,32,12.0,8,1.2999999999999998,0.0,138.0
58,36,26.0,8,1.5,149.5,230.0
60,17,34.0,8,0.5,0.0,138.0
61,12,24.0,8,1.2,0.0,138.0
62,24,58.0,8,1.6,0.0,138.0
64,15,77.0,8,0.8,0.0,138.0
66,49,73.0,8,2.5,0.0,138.0
67,67,5.0,8,3.1,0.0,138.0
68,56,39.0,8,1.7999999999999998,0.0,138.0
70,37,56.0,8,5.0,0.0,138.0
72,47,16.0,8,25.0,0.0,138.0
73,44,17.0,8,1.0,0.0,138.0
76,49,42.0,8,1.4000000000000001,0.0,138.0
77,53,43.0,8,1.0,149.5,230.0
78,61,52.0,8,0.9,0.0,138.0
79,57,48.0,8,2.5999999999999996,0.0,138.0
80,56,37.0,8,1.2,0.0,138.0
82,15,47.0,8,0.5,0.0,138.0
84,11,31.0,8,0.30000000000000004,0.0,138.0
89,26,35.0,8,1.1,0.0,138.0
92,22,22.0,8,0.2,0.0,138.0
93,18,24.0,8,1.3,0.0,138.0
95,25,24.0,8,2.1,0.0,138.0
96,22,27.0,8,1.0,0.0,138.0
98,19,21.0,8,1.5,0.0,138.0
99,20,26.0,8,0.8999999999999999,0.0,138.0
101,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
