CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,10.0,0.0,2034.0
2,45,70.0,8,2.5,0.0,2034.0
3,62,69.0,8,2.0,0.0,2034.0
4,60,66.0,8,0.8,0.0,2034.0
6,16,42.0,8,1.2,0.0,2034.0
8,34,60.0,8,5.0,2203.5,3390.0
9,28,70.0,8,0.5,2203.5,3390.0
10,35,66.0,8,0.8,2203.5,3390.0
13,22,75.0,8,2.2,2203.5,3390.0
14,22,85.0,8,0.8999999999999999,1356.0,2542.5
15,20,80.0,8,3.3,1356.0,2542.5
18,15,75.0,8,3.3,0.0,2034.0
20,30,50.0,8,10.0,0.0,2034.0
21,30,56.0,8,20.0,0.0,2034.0
22,28,52.0,8,1.6,0.0,2034.0
23,14,66.0,8,0.8,0.0,2034.0
24,25,50.0,8,10.0,0.0,2034.0
25,22,66.0,8,3.0999999999999996,2203.5,3390.0
29,20,50.0,8,4.2,0.0,2034.0
33,8,40.0,8,2.9,0.0,2034.0
34,8,45.0,8,3.4000000000000004,0.0,2034.0
36,5,45.0,8,1.3,0.0,2034.0
37,2,40.0,8,2.8,0.0,2034.0
38,0,40.0,8,2.6999999999999997,0.0,2034.0
39,0,45.0,8,1.4000000000000001,0.0,2034.0
41,35,32.0,8,1.1,2203.5,3390.0
43,33,35.0,8,0.30000000000000004,2203.5,3390.0
47,30,35.0,8,0.5,2203.5,3390.0
48,36,40.0,8,0.9,0.0,2034.0
52,25,35.0,8,0.6000000000000001,0.0,2034.0
53,44,5.0,8,1.2000000000000002,0.0,2034.0
55,42,15.0,8,0.30000000000000004,0.0,2034.0
61,50,30.0,8,0.8999999999999999,0.0,2034.0
62,50,35.0,8,3.4,0.0,2034.0
63,50,40.0,8,2.6,0.0,2034.0
64,48,30.0,8,0.8999999999999999,0.0,2034.0
65,44,25.0,8,0.5,0.0,2034.0
68,42,30.0,8,1.0,0.0,2034.0
70,95,30.0,8,1.3,1356.0,2542.5
72,53,30.0,8,0.7,0.0,2034.0
74,53,35.0,8,4.9,0.0,2034.0
76,90,35.0,8,0.5,1356.0,2542.5
77,72,45.0,8,0.7,2203.5,3390.0
78,78,40.0,8,1.2,2203.5,3390.0
80,85,25.0,8,1.2,2203.5,3390.0
82,75,55.0,8,1.5,0.0,2034.0
83,72,55.0,8,0.6,0.0,2034.0
84,70,58.0,8,3.6,0.0,2034.0
85,86,46.0,8,30.0,0.0,2034.0
90,60,55.0,8,0.8,2203.5,3390.0
92,67,85.0,8,1.1,0.0,2034.0
96,62,40.0,8,0.5,0.0,2034.0
97,60,85.0,8,2.5,0.0,2034.0
98,58,75.0,8,1.3,0.0,2034.0
100,55,85.0,8,2.2,0.0,2034.0
101,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
