CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,20.0,624.0,960.0
2,22,75.0,16,30.0,0.0,576.0
3,22,85.0,16,10.0,384.0,720.0
5,20,85.0,24,18.5,0.0,576.0
6,18,75.0,16,18.3,0.0,576.0
7,15,75.0,8,20.0,0.0,576.0
8,15,80.0,24,9.4,0.0,576.0
9,10,35.0,8,14.0,0.0,576.0
10,10,40.0,24,28.1,384.0,720.0
11,8,40.0,8,31.5,0.0,576.0
12,8,45.0,24,19.3,0.0,576.0
13,5,35.0,8,10.0,624.0,960.0
14,5,45.0,24,8.7,0.0,576.0
15,2,40.0,16,20.0,0.0,576.0
16,0,40.0,24,17.9,0.0,576.0
17,0,45.0,16,17.9,624.0,960.0
18,44,5.0,24,18.2,0.0,576.0
19,42,10.0,16,36.0,0.0,576.0
21,40,5.0,16,10.0,0.0,576.0
22,40,15.0,24,36.7,0.0,576.0
23,38,5.0,24,28.6,0.0,576.0
24,38,15.0,24,9.799999999999999,624.0,960.0
25,35,5.0,8,20.0,624.0,960.0
26,95,30.0,8,30.0,384.0,720.0
27,95,35.0,8,20.0,0.0,576.0
28,92,30.0,8,9.1,0.0,576.0
29,90,35.0,8,10.0,0.0,576.0
30,88,30.0,8,10.0,0.0,576.0
31,88,35.0,16,18.0,0.0,576.0
32,87,30.0,16,9.3,624.0,960.0
33,85,25.0,8,10.0,0.0,576.0
34,85,35.0,16,30.0,384.0,720.0
35,67,85.0,24,19.1,624.0,960.0
36,65,85.0,8,24.2,0.0,576.0
37,65,82.0,16,10.0,384.0,720.0
38,62,80.0,24,27.799999999999997,0.0,576.0
40,60,85.0,8,30.0,0.0,576.0
41,58,75.0,16,17.3,0.0,576.0
42,55,80.0,24,9.1,0.0,576.0
43,55,85.0,8,16.0,384.0,720.0
45,20,82.0,24,9.5,0.0,576.0
46,18,80.0,8,10.0,384.0,720.0
47,2,45.0,24,9.2,0.0,576.0
48,42,5.0,16,8.899999999999999,624.0,960.0
49,42,12.0,24,9.4,0.0,576.0
50,72,35.0,24,28.2,384.0,720.0
51,55,20.0,8,19.0,0.0,576.0
52,25,30.0,16,2.5999999999999996,0.0,576.0
53,20,50.0,8,5.0,0.0,576.0
54,55,60.0,24,15.399999999999999,384.0,720.0
55,30,60.0,24,14.5,384.0,720.0
56,50,35.0,24,17.6,384.0,720.0
57,30,25.0,8,18.6,0.0,576.0
58,15,10.0,24,20.2,624.0,960.0
59,10,20.0,24,17.799999999999997,0.0,576.0
60,15,60.0,24,15.3,624.0,960.0
61,45,65.0,8,9.0,0.0,576.0
62,65,35.0,8,3.0,0.0,576.0
63,65,20.0,16,6.0,0.0,576.0
64,45,30.0,24,15.299999999999999,0.0,576.0
65,35,40.0,24,15.2,0.0,576.0
66,41,37.0,24,14.7,384.0,720.0
67,64,42.0,8,7.5,0.0,576.0
68,40,60.0,16,18.9,384.0,720.0
69,31,52.0,8,21.7,0.0,576.0
70,35,69.0,8,23.0,624.0,960.0
71,65,55.0,24,13.1,0.0,576.0
72,63,65.0,8,6.1,0.0,576.0
73,2,60.0,24,4.6,0.0,576.0
74,20,20.0,8,8.0,624.0,960.0
75,5,5.0,16,16.0,0.0,576.0
76,60,12.0,8,28.299999999999997,0.0,576.0
77,23,3.0,8,7.0,624.0,960.0
78,8,56.0,24,27.0,0.0,576.0
79,6,68.0,24,30.0,0.0,576.0
80,47,47.0,24,13.1,624.0,960.0
81,49,58.0,24,9.9,0.0,576.0
82,27,43.0,24,8.6,0.0,576.0
83,37,31.0,24,13.2,0.0,576.0
84,57,29.0,8,18.0,0.0,576.0
85,63,23.0,24,1.9,0.0,576.0
86,21,24.0,8,28.0,0.0,576.0
87,12,24.0,8,13.0,0.0,576.0
89,67,5.0,24,23.2,624.0,960.0
90,37,47.0,16,5.5,0.0,576.0
92,53,43.0,16,14.0,0.0,576.0
93,61,52.0,24,3.2,624.0,960.0
94,57,48.0,24,21.299999999999997,0.0,576.0
95,56,37.0,16,6.0,0.0,576.0
96,55,54.0,16,26.0,384.0,720.0
97,4,18.0,16,30.799999999999997,384.0,720.0
99,26,35.0,8,13.0,0.0,576.0
100,31,67.0,16,3.0,624.0,960.0
101,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
