CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,0.30000000000000004,0.0,138.0
3,55,45.0,8,3.5999999999999996,0.0,138.0
4,55,20.0,8,1.4000000000000001,92.0,172.5
5,15,30.0,8,2.9,0.0,138.0
6,25,30.0,8,0.2,0.0,138.0
7,20,50.0,8,0.30000000000000004,0.0,138.0
8,10,43.0,8,0.5,0.0,138.0
10,30,60.0,8,0.9,0.0,138.0
11,20,65.0,8,0.8,0.0,138.0
12,50,35.0,8,0.9,0.0,138.0
15,30,5.0,8,1.2999999999999998,0.0,138.0
18,20,40.0,8,2.5,0.0,138.0
19,15,60.0,8,1.2000000000000002,0.0,138.0
23,55,5.0,8,4.5,0.0,138.0
24,65,35.0,8,0.6000000000000001,0.0,138.0
25,65,20.0,8,0.3,149.5,230.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
