CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,10.0,803.4,1236.0
4,42,68.0,8,0.30000000000000004,494.4,927.0
6,40,69.0,8,2.4000000000000004,0.0,741.6
9,38,70.0,8,0.7,0.0,741.6
10,35,66.0,8,10.0,0.0,741.6
11,35,69.0,8,1.1,0.0,741.6
12,25,85.0,8,0.7,0.0,741.6
14,22,85.0,8,0.6,0.0,741.6
15,20,80.0,8,40.0,0.0,741.6
16,20,85.0,8,2.5999999999999996,0.0,741.6
17,18,75.0,8,1.7,0.0,741.6
18,15,75.0,8,1.8,0.0,741.6
19,15,80.0,8,0.2,0.0,741.6
21,30,52.0,8,2.1,803.4,1236.0
22,28,52.0,8,1.0,494.4,927.0
23,28,55.0,8,0.8999999999999999,494.4,927.0
25,25,52.0,8,6.2,0.0,741.6
26,25,55.0,8,10.0,0.0,741.6
27,23,52.0,8,1.5,0.0,741.6
28,23,55.0,8,1.4000000000000001,0.0,741.6
29,20,50.0,8,1.4000000000000001,0.0,741.6
30,20,55.0,8,2.3,0.0,741.6
31,10,35.0,8,20.0,0.0,741.6
32,10,40.0,8,2.8,0.0,741.6
33,8,40.0,8,1.1,0.0,741.6
34,8,45.0,8,0.9,494.4,927.0
36,5,45.0,8,0.9,0.0,741.6
37,2,40.0,8,20.0,0.0,741.6
39,0,45.0,8,1.7000000000000002,0.0,741.6
42,33,32.0,8,1.7,0.0,741.6
43,33,35.0,8,0.8,0.0,741.6
44,32,30.0,8,1.2999999999999998,0.0,741.6
46,30,32.0,8,2.4000000000000004,0.0,741.6
47,30,35.0,8,0.7,803.4,1236.0
48,28,30.0,8,1.0,0.0,741.6
49,28,35.0,8,1.3,803.4,1236.0
50,26,32.0,8,1.7999999999999998,494.4,927.0
51,25,30.0,8,0.8999999999999999,494.4,927.0
54,42,10.0,8,2.1,0.0,741.6
55,42,15.0,8,0.8,0.0,741.6
57,40,15.0,8,4.3,0.0,741.6
63,50,40.0,8,2.0,0.0,741.6
64,48,30.0,8,0.4,0.0,741.6
65,48,40.0,8,0.8,0.0,741.6
66,47,35.0,8,0.5,494.4,927.0
67,47,40.0,8,1.0,0.0,741.6
70,95,30.0,8,2.8,0.0,741.6
71,95,35.0,8,2.1,0.0,741.6
73,92,30.0,8,0.9,0.0,741.6
75,45,65.0,8,2.5,803.4,1236.0
76,90,35.0,8,0.9,0.0,741.6
77,88,30.0,8,1.7000000000000002,0.0,741.6
78,88,35.0,8,2.3,0.0,741.6
79,87,30.0,8,1.9,0.0,741.6
80,85,25.0,8,1.0,494.4,927.0
81,85,35.0,8,2.9000000000000004,0.0,741.6
82,75,55.0,8,2.1,0.0,741.6
83,72,55.0,8,1.6,0.0,741.6
84,70,58.0,8,0.5,0.0,741.6
85,68,60.0,8,5.6,0.0,741.6
87,65,55.0,8,1.5,0.0,741.6
88,65,60.0,8,1.5,0.0,741.6
89,63,58.0,8,0.9,494.4,927.0
90,60,55.0,8,1.5,0.0,741.6
92,67,85.0,8,20.0,0.0,741.6
95,62,80.0,8,2.0,0.0,741.6
96,60,80.0,8,1.4,0.0,741.6
98,58,75.0,8,0.8,0.0,741.6
99,55,80.0,8,1.2000000000000002,494.4,927.0
101,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
