CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16,10.0,0.0,600.0
2,35,17.0,24,6.500000000000001,0.0,600.0
3,55,45.0,8,13.0,0.0,600.0
4,55,20.0,8,19.0,650.0,1000.0
5,15,30.0,16,24.4,0.0,600.0
6,25,30.0,8,3.0,0.0,600.0
7,20,50.0,8,5.0,0.0,600.0
9,55,60.0,24,15.899999999999999,0.0,600.0
10,30,60.0,8,10.2,400.0,750.0
11,20,65.0,16,12.0,0.0,600.0
12,50,35.0,8,19.0,0.0,600.0
13,30,25.0,24,22.9,650.0,1000.0
14,15,10.0,24,18.0,0.0,600.0
15,30,5.0,8,8.0,0.0,600.0
16,10,20.0,16,17.5,0.0,600.0
17,5,30.0,16,2.0,650.0,1000.0
18,20,40.0,24,11.4,0.0,600.0
19,15,60.0,16,14.0,0.0,600.0
20,45,65.0,16,9.0,400.0,750.0
21,45,20.0,16,11.0,0.0,600.0
22,45,10.0,24,16.7,0.0,600.0
23,55,5.0,24,27.300000000000004,0.0,600.0
24,65,35.0,16,3.0,650.0,1000.0
25,65,20.0,8,6.0,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
