CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,3.0,803.4,1236.0
2,45,70.0,8,1.0,494.4,927.0
5,42,65.0,8,0.6,0.0,741.6
6,40,69.0,8,20.0,494.4,927.0
7,40,66.0,8,1.2000000000000002,0.0,741.6
8,38,68.0,8,20.0,0.0,741.6
11,35,69.0,8,10.0,0.0,741.6
13,22,75.0,8,2.5,0.0,741.6
15,20,80.0,8,4.1,0.0,741.6
16,20,85.0,8,2.5999999999999996,0.0,741.6
17,18,75.0,8,2.5,0.0,741.6
18,15,75.0,8,1.7000000000000002,0.0,741.6
19,15,80.0,8,0.7,0.0,741.6
20,30,50.0,8,0.8,0.0,741.6
21,30,52.0,8,20.0,803.4,1236.0
23,28,55.0,8,0.8,494.4,927.0
25,25,52.0,8,4.4,0.0,741.6
27,23,52.0,8,1.8,0.0,741.6
28,23,55.0,8,1.1,0.0,741.6
29,20,50.0,8,1.1,0.0,741.6
31,10,35.0,8,2.5,0.0,741.6
32,10,40.0,8,1.3,0.0,741.6
34,8,45.0,8,2.8,494.4,927.0
35,5,35.0,8,0.7,0.0,741.6
36,5,45.0,8,1.5,494.4,927.0
37,2,40.0,8,1.9000000000000001,0.0,741.6
40,35,30.0,8,0.6,0.0,741.6
41,35,32.0,8,0.6000000000000001,0.0,741.6
42,33,32.0,8,1.5,0.0,741.6
43,33,35.0,8,0.6,0.0,741.6
44,32,30.0,8,0.5,0.0,741.6
46,30,32.0,8,1.6,0.0,741.6
48,28,30.0,8,0.8,494.4,927.0
51,25,30.0,8,0.5,494.4,927.0
52,25,35.0,8,0.7,803.4,1236.0
53,44,5.0,8,7.4,0.0,741.6
54,42,10.0,8,2.3,0.0,741.6
56,40,5.0,8,2.0,0.0,741.6
57,40,15.0,8,5.699999999999999,0.0,741.6
61,50,30.0,8,0.8,0.0,741.6
62,50,35.0,8,4.0,0.0,741.6
63,50,40.0,8,6.6,0.0,741.6
64,48,30.0,8,0.8,494.4,927.0
65,48,40.0,8,1.1,0.0,741.6
66,47,35.0,8,10.0,494.4,927.0
68,45,30.0,8,0.30000000000000004,494.4,927.0
69,45,35.0,8,0.9,803.4,1236.0
70,95,30.0,8,3.0999999999999996,0.0,741.6
72,53,30.0,8,0.6,0.0,741.6
73,92,30.0,8,0.2,0.0,741.6
75,45,65.0,8,3.2,803.4,1236.0
77,88,30.0,8,0.5,0.0,741.6
79,87,30.0,8,1.1,494.4,927.0
80,85,25.0,8,1.5,494.4,927.0
81,85,35.0,8,2.3,0.0,741.6
82,75,55.0,8,1.6,0.0,741.6
85,68,60.0,8,30.0,0.0,741.6
86,66,55.0,8,10.0,0.0,741.6
89,63,58.0,8,0.7,494.4,927.0
92,67,85.0,8,1.5,0.0,741.6
96,60,80.0,8,3.3,0.0,741.6
97,60,85.0,8,9.0,0.0,741.6
98,58,75.0,8,20.0,0.0,741.6
101,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
