CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,1.4,0.0,2034.0
2,45,70.0,8,2.1,0.0,2034.0
4,60,66.0,8,0.5,0.0,2034.0
6,16,42.0,8,20.0,0.0,2034.0
7,58,70.0,8,1.5,0.0,2034.0
8,34,60.0,8,2.9,2203.5,3390.0
11,35,69.0,8,0.5,2203.5,3390.0
12,25,85.0,8,1.8,0.0,2034.0
14,22,85.0,8,0.2,0.0,2034.0
15,20,80.0,8,1.5,1356.0,2542.5
17,18,75.0,8,1.8,0.0,2034.0
18,15,75.0,8,1.9,0.0,2034.0
22,28,52.0,8,1.1,0.0,2034.0
23,14,66.0,8,0.7,0.0,2034.0
26,8,62.0,8,1.5,0.0,2034.0
27,23,52.0,8,2.1,0.0,2034.0
28,4,55.0,8,1.9,0.0,2034.0
29,20,50.0,8,10.0,0.0,2034.0
31,10,35.0,8,20.0,0.0,2034.0
32,10,40.0,8,5.5,0.0,2034.0
37,2,40.0,8,2.3,0.0,2034.0
40,36,18.0,8,0.6000000000000001,0.0,2034.0
41,35,32.0,8,0.7,0.0,2034.0
42,33,32.0,8,1.7,0.0,2034.0
44,32,20.0,8,0.9,1356.0,2542.5
46,34,25.0,8,1.7,0.0,2034.0
48,36,40.0,8,10.0,0.0,2034.0
49,48,20.0,8,0.6000000000000001,0.0,2034.0
50,26,32.0,8,0.8,0.0,2034.0
52,25,35.0,8,0.8,0.0,2034.0
53,44,5.0,8,4.3,0.0,2034.0
54,42,10.0,8,40.0,0.0,2034.0
55,42,15.0,8,0.8,0.0,2034.0
56,40,5.0,8,5.8999999999999995,0.0,2034.0
57,38,15.0,8,3.5999999999999996,0.0,2034.0
58,38,5.0,8,2.2,0.0,2034.0
61,50,30.0,8,0.4,0.0,2034.0
62,50,35.0,8,1.5,0.0,2034.0
63,50,40.0,8,19.6,0.0,2034.0
64,48,30.0,8,1.4,0.0,2034.0
65,44,25.0,8,0.8999999999999999,0.0,2034.0
66,47,35.0,8,0.7999999999999999,0.0,2034.0
68,42,30.0,8,0.5,0.0,2034.0
69,45,35.0,8,2.7,0.0,2034.0
70,95,30.0,8,3.1,0.0,2034.0
71,95,35.0,8,6.1000000000000005,0.0,2034.0
74,53,35.0,8,8.8,0.0,2034.0
75,45,65.0,8,1.5,0.0,2034.0
76,90,35.0,8,10.0,1356.0,2542.5
78,78,40.0,8,1.4,0.0,2034.0
80,85,25.0,8,2.0,0.0,2034.0
82,75,55.0,8,1.0,0.0,2034.0
83,72,55.0,8,0.4,0.0,2034.0
85,86,46.0,8,1.4,0.0,2034.0
86,66,55.0,8,0.7,0.0,2034.0
87,64,46.0,8,1.4,2203.5,3390.0
88,65,60.0,8,1.8,0.0,2034.0
90,60,55.0,8,2.1,0.0,2034.0
95,62,80.0,8,3.7,0.0,2034.0
97,60,85.0,8,30.0,0.0,2034.0
98,58,75.0,8,1.6,0.0,2034.0
99,55,80.0,8,0.7,0.0,2034.0
101,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
